Grapheme	Frequency	Codepoint	UnicodeName
 	265463	U+0020	SPACE
-	4	U+002D	HYPHEN-MINUS
—	8335	U+2014	EM DASH
,	2960	U+002C	COMMA
:	3719	U+003A	COLON
!	2022	U+0021	EXCLAMATION MARK
.	32031	U+002E	FULL STOP
‘	49	U+2018	LEFT SINGLE QUOTATION MARK
’	49	U+2019	RIGHT SINGLE QUOTATION MARK
“	1090	U+201C	LEFT DOUBLE QUOTATION MARK
”	1090	U+201D	RIGHT DOUBLE QUOTATION MARK
(	7	U+0028	LEFT PARENTHESIS
)	7	U+0029	RIGHT PARENTHESIS
0	55	U+0030	DIGIT ZERO
1	16	U+0031	DIGIT ONE
2	13	U+0032	DIGIT TWO
3	2	U+0033	DIGIT THREE
4	8	U+0034	DIGIT FOUR
5	1	U+0035	DIGIT FIVE
6	3	U+0036	DIGIT SIX
a	258188	U+0061	LATIN SMALL LETTER A
A	6979	U+0041	LATIN CAPITAL LETTER A
á	1	U+00E1	LATIN SMALL LETTER A WITH ACUTE
ã	782	U+00E3	LATIN SMALL LETTER A WITH TILDE
Ã	51	U+00C3	LATIN CAPITAL LETTER A WITH TILDE
b	39914	U+0062	LATIN SMALL LETTER B
B	1504	U+0042	LATIN CAPITAL LETTER B
d	5430	U+0064	LATIN SMALL LETTER D
D	8117	U+0044	LATIN CAPITAL LETTER D
e	58133	U+0065	LATIN SMALL LETTER E
E	503	U+0045	LATIN CAPITAL LETTER E
ẽ	8572	U+1EBD	LATIN SMALL LETTER E WITH TILDE
Ẽ	7	U+1EBC	LATIN CAPITAL LETTER E WITH TILDE
h	83748	U+0068	LATIN SMALL LETTER H
H	1608	U+0048	LATIN CAPITAL LETTER H
i	128280	U+0069	LATIN SMALL LETTER I
I	8053	U+0049	LATIN CAPITAL LETTER I
ĩ	1423	U+0129	LATIN SMALL LETTER I WITH TILDE
j	2636	U+006A	LATIN SMALL LETTER J
J	95	U+004A	LATIN CAPITAL LETTER J
k	98331	U+006B	LATIN SMALL LETTER K
K	4762	U+004B	LATIN CAPITAL LETTER K
m	45053	U+006D	LATIN SMALL LETTER M
M	1926	U+004D	LATIN CAPITAL LETTER M
n	56037	U+006E	LATIN SMALL LETTER N
N	1217	U+004E	LATIN CAPITAL LETTER N
o	63307	U+006F	LATIN SMALL LETTER O
O	2102	U+004F	LATIN CAPITAL LETTER O
õ	530	U+00F5	LATIN SMALL LETTER O WITH TILDE
Õ	1	U+00D5	LATIN CAPITAL LETTER O WITH TILDE
p	32314	U+0070	LATIN SMALL LETTER P
P	1737	U+0050	LATIN CAPITAL LETTER P
r	58620	U+0072	LATIN SMALL LETTER R
R	159	U+0052	LATIN CAPITAL LETTER R
s	111549	U+0073	LATIN SMALL LETTER S
S	8139	U+0053	LATIN CAPITAL LETTER S
t	104883	U+0074	LATIN SMALL LETTER T
T	2495	U+0054	LATIN CAPITAL LETTER T
u	65347	U+0075	LATIN SMALL LETTER U
U	1426	U+0055	LATIN CAPITAL LETTER U
ũ	30	U+0169	LATIN SMALL LETTER U WITH TILDE
w	27812	U+0077	LATIN SMALL LETTER W
W	529	U+0057	LATIN CAPITAL LETTER W
y	106962	U+0079	LATIN SMALL LETTER Y
Y	188	U+0059	LATIN CAPITAL LETTER Y
ỹ	3247	U+1EF9	LATIN SMALL LETTER Y WITH TILDE
z	42653	U+007A	LATIN SMALL LETTER Z
Z	393	U+005A	LATIN CAPITAL LETTER Z
