Grapheme	Frequency	Codepoint	UnicodeName
 	957644	U+0020	SPACE
-	72	U+002D	HYPHEN-MINUS
,	81	U+002C	COMMA
;	4	U+003B	SEMICOLON
:	25	U+003A	COLON
?	3213	U+003F	QUESTION MARK
.	35756	U+002E	FULL STOP
(	418	U+0028	LEFT PARENTHESIS
)	414	U+0029	RIGHT PARENTHESIS
/	114995	U+002F	SOLIDUS
`	1	U+0060	GRAVE ACCENT
0	12	U+0030	DIGIT ZERO
1	33	U+0031	DIGIT ONE
2	31	U+0032	DIGIT TWO
3	20	U+0033	DIGIT THREE
4	14	U+0034	DIGIT FOUR
5	14	U+0035	DIGIT FIVE
6	7	U+0036	DIGIT SIX
7	3	U+0037	DIGIT SEVEN
8	9	U+0038	DIGIT EIGHT
9	11	U+0039	DIGIT NINE
a	207850	U+0061	LATIN SMALL LETTER A
A	12713	U+0041	LATIN CAPITAL LETTER A
á	1	U+00E1	LATIN SMALL LETTER A WITH ACUTE
à	2	U+00E0	LATIN SMALL LETTER A WITH GRAVE
b	71147	U+0062	LATIN SMALL LETTER B
B	7081	U+0042	LATIN CAPITAL LETTER B
c	108879	U+0063	LATIN SMALL LETTER C
C	2233	U+0043	LATIN CAPITAL LETTER C
d	237002	U+0064	LATIN SMALL LETTER D
D	23996	U+0044	LATIN CAPITAL LETTER D
e	632373	U+0065	LATIN SMALL LETTER E
E	18014	U+0045	LATIN CAPITAL LETTER E
f	60384	U+0066	LATIN SMALL LETTER F
F	4561	U+0046	LATIN CAPITAL LETTER F
g	87825	U+0067	LATIN SMALL LETTER G
G	14410	U+0047	LATIN CAPITAL LETTER G
h	162338	U+0068	LATIN SMALL LETTER H
H	19978	U+0048	LATIN CAPITAL LETTER H
i	263117	U+0069	LATIN SMALL LETTER I
I	52	U+0049	LATIN CAPITAL LETTER I
j	24491	U+006A	LATIN SMALL LETTER J
J	15856	U+004A	LATIN CAPITAL LETTER J
k	27831	U+006B	LATIN SMALL LETTER K
K	7152	U+004B	LATIN CAPITAL LETTER K
l	115274	U+006C	LATIN SMALL LETTER L
L	6884	U+004C	LATIN CAPITAL LETTER L
m	88814	U+006D	LATIN SMALL LETTER M
M	8557	U+004D	LATIN CAPITAL LETTER M
n	394067	U+006E	LATIN SMALL LETTER N
N	8812	U+004E	LATIN CAPITAL LETTER N
o	84981	U+006F	LATIN SMALL LETTER O
O	2181	U+004F	LATIN CAPITAL LETTER O
ö	12530	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
Ö	2	U+00D6	LATIN CAPITAL LETTER O WITH DIAERESIS
p	18041	U+0070	LATIN SMALL LETTER P
P	4270	U+0050	LATIN CAPITAL LETTER P
q	183	U+0071	LATIN SMALL LETTER Q
Q	25	U+0051	LATIN CAPITAL LETTER Q
r	253766	U+0072	LATIN SMALL LETTER R
R	18683	U+0052	LATIN CAPITAL LETTER R
s	242353	U+0073	LATIN SMALL LETTER S
S	19099	U+0053	LATIN CAPITAL LETTER S
ß	5	U+00DF	LATIN SMALL LETTER SHARP S
t	206105	U+0074	LATIN SMALL LETTER T
T	4048	U+0054	LATIN CAPITAL LETTER T
u	99493	U+0075	LATIN SMALL LETTER U
U	4	U+0055	LATIN CAPITAL LETTER U
ü	16479	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS
v	74825	U+0076	LATIN SMALL LETTER V
V	19928	U+0056	LATIN CAPITAL LETTER V
w	63056	U+0077	LATIN SMALL LETTER W
W	9615	U+0057	LATIN CAPITAL LETTER W
x	173	U+0078	LATIN SMALL LETTER X
X	2	U+0058	LATIN CAPITAL LETTER X
y	6541	U+0079	LATIN SMALL LETTER Y
z	35882	U+007A	LATIN SMALL LETTER Z
Z	2486	U+005A	LATIN CAPITAL LETTER Z
