Grapheme	Frequency	Codepoint	UnicodeName
 	291422	U+0020	SPACE
-	39	U+002D	HYPHEN-MINUS
,	13565	U+002C	COMMA
;	63	U+003B	SEMICOLON
:	165	U+003A	COLON
!	760	U+0021	EXCLAMATION MARK
?	976	U+003F	QUESTION MARK
.	12173	U+002E	FULL STOP
‘	375	U+2018	LEFT SINGLE QUOTATION MARK
’	371	U+2019	RIGHT SINGLE QUOTATION MARK
“	2301	U+201C	LEFT DOUBLE QUOTATION MARK
”	1899	U+201D	RIGHT DOUBLE QUOTATION MARK
(	209	U+0028	LEFT PARENTHESIS
)	209	U+0029	RIGHT PARENTHESIS
[	17	U+005B	LEFT SQUARE BRACKET
]	17	U+005D	RIGHT SQUARE BRACKET
0	147	U+0030	DIGIT ZERO
1	38	U+0031	DIGIT ONE
2	41	U+0032	DIGIT TWO
3	11	U+0033	DIGIT THREE
4	28	U+0034	DIGIT FOUR
5	14	U+0035	DIGIT FIVE
6	9	U+0036	DIGIT SIX
7	8	U+0037	DIGIT SEVEN
8	3	U+0038	DIGIT EIGHT
9	5	U+0039	DIGIT NINE
a	134518	U+0061	LATIN SMALL LETTER A
A	8597	U+0041	LATIN CAPITAL LETTER A
á	221	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	8	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
à	5586	U+00E0	LATIN SMALL LETTER A WITH GRAVE
À	193	U+00C0	LATIN CAPITAL LETTER A WITH GRAVE
â	731	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
ǎ	39	U+01CE	LATIN SMALL LETTER A WITH CARON
ā	2	U+0101	LATIN SMALL LETTER A WITH MACRON
b	33755	U+0062	LATIN SMALL LETTER B
B	788	U+0042	LATIN CAPITAL LETTER B
c	4732	U+0063	LATIN SMALL LETTER C
C	44	U+0043	LATIN CAPITAL LETTER C
d	19207	U+0064	LATIN SMALL LETTER D
D	309	U+0044	LATIN CAPITAL LETTER D
e	23156	U+0065	LATIN SMALL LETTER E
E	47	U+0045	LATIN CAPITAL LETTER E
é̱	2	U+00E9, U+0331	LATIN SMALL LETTER E WITH ACUTE, COMBINING MACRON BELOW
è	3	U+00E8	LATIN SMALL LETTER E WITH GRAVE
è̱	1	U+00E8, U+0331	LATIN SMALL LETTER E WITH GRAVE, COMBINING MACRON BELOW
ě	24	U+011B	LATIN SMALL LETTER E WITH CARON
e̱	1082	U+0065, U+0331	LATIN SMALL LETTER E, COMBINING MACRON BELOW
f	567	U+0066	LATIN SMALL LETTER F
F	201	U+0046	LATIN CAPITAL LETTER F
g	51005	U+0067	LATIN SMALL LETTER G
G	222	U+0047	LATIN CAPITAL LETTER G
h	22609	U+0068	LATIN SMALL LETTER H
H	138	U+0048	LATIN CAPITAL LETTER H
i	117430	U+0069	LATIN SMALL LETTER I
I	5515	U+0049	LATIN CAPITAL LETTER I
í	81	U+00ED	LATIN SMALL LETTER I WITH ACUTE
ì	486	U+00EC	LATIN SMALL LETTER I WITH GRAVE
Ì	25	U+00CC	LATIN CAPITAL LETTER I WITH GRAVE
î	2	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX
ī	26	U+012B	LATIN SMALL LETTER I WITH MACRON
Ī	2	U+012A	LATIN CAPITAL LETTER I WITH MACRON
ɨ	865	U+0268	LATIN SMALL LETTER I WITH STROKE
Ɨ	1	U+0197	LATIN CAPITAL LETTER I WITH STROKE
ɨ̀	1	U+0268, U+0300	LATIN SMALL LETTER I WITH STROKE, COMBINING GRAVE ACCENT
j	1668	U+006A	LATIN SMALL LETTER J
J	142	U+004A	LATIN CAPITAL LETTER J
k	44512	U+006B	LATIN SMALL LETTER K
K	1276	U+004B	LATIN CAPITAL LETTER K
l	3972	U+006C	LATIN SMALL LETTER L
L	88	U+004C	LATIN CAPITAL LETTER L
m	27898	U+006D	LATIN SMALL LETTER M
M	805	U+004D	LATIN CAPITAL LETTER M
n	78774	U+006E	LATIN SMALL LETTER N
N	2435	U+004E	LATIN CAPITAL LETTER N
o	27271	U+006F	LATIN SMALL LETTER O
O	34	U+004F	LATIN CAPITAL LETTER O
ò	3	U+00F2	LATIN SMALL LETTER O WITH GRAVE
p	6302	U+0070	LATIN SMALL LETTER P
P	55	U+0050	LATIN CAPITAL LETTER P
r	51383	U+0072	LATIN SMALL LETTER R
R	86	U+0052	LATIN CAPITAL LETTER R
s	32233	U+0073	LATIN SMALL LETTER S
S	562	U+0053	LATIN CAPITAL LETTER S
t	22905	U+0074	LATIN SMALL LETTER T
T	205	U+0054	LATIN CAPITAL LETTER T
u	67111	U+0075	LATIN SMALL LETTER U
U	3339	U+0055	LATIN CAPITAL LETTER U
ú	3	U+00FA	LATIN SMALL LETTER U WITH ACUTE
ù	1346	U+00F9	LATIN SMALL LETTER U WITH GRAVE
Ù	306	U+00D9	LATIN CAPITAL LETTER U WITH GRAVE
û	1	U+00FB	LATIN SMALL LETTER U WITH CIRCUMFLEX
ū	9	U+016B	LATIN SMALL LETTER U WITH MACRON
v	2924	U+0076	LATIN SMALL LETTER V
V	14	U+0056	LATIN CAPITAL LETTER V
w	12991	U+0077	LATIN SMALL LETTER W
W	61	U+0057	LATIN CAPITAL LETTER W
y	18053	U+0079	LATIN SMALL LETTER Y
Y	2784	U+0059	LATIN CAPITAL LETTER Y
z	9127	U+007A	LATIN SMALL LETTER Z
Z	221	U+005A	LATIN CAPITAL LETTER Z
