Grapheme	Frequency	Codepoint	UnicodeName
 	290682	U+0020	SPACE
-	5156	U+002D	HYPHEN-MINUS
,	10482	U+002C	COMMA
;	11	U+003B	SEMICOLON
:	2276	U+003A	COLON
!	264	U+0021	EXCLAMATION MARK
?	906	U+003F	QUESTION MARK
.	12821	U+002E	FULL STOP
‹	263	U+2039	SINGLE LEFT-POINTING ANGLE QUOTATION MARK
›	263	U+203A	SINGLE RIGHT-POINTING ANGLE QUOTATION MARK
«	1987	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	1790	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	14	U+0028	LEFT PARENTHESIS
)	14	U+0029	RIGHT PARENTHESIS
[	33	U+005B	LEFT SQUARE BRACKET
]	33	U+005D	RIGHT SQUARE BRACKET
*	1690	U+002A	ASTERISK
6	3	U+0036	DIGIT SIX
a	70220	U+0061	LATIN SMALL LETTER A
A	340	U+0041	LATIN CAPITAL LETTER A
á	31222	U+00E1	LATIN SMALL LETTER A WITH ACUTE
á	695	U+0061, U+0301	LATIN SMALL LETTER A, COMBINING ACUTE ACCENT
Á	1181	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
Á	25	U+0041, U+0301	LATIN CAPITAL LETTER A, COMBINING ACUTE ACCENT
à	20808	U+00E0	LATIN SMALL LETTER A WITH GRAVE
à	528	U+0061, U+0300	LATIN SMALL LETTER A, COMBINING GRAVE ACCENT
À	320	U+00C0	LATIN CAPITAL LETTER A WITH GRAVE
À	11	U+0041, U+0300	LATIN CAPITAL LETTER A, COMBINING GRAVE ACCENT
ã	3607	U+00E3	LATIN SMALL LETTER A WITH TILDE
ã	72	U+0061, U+0303	LATIN SMALL LETTER A, COMBINING TILDE
Ã	38	U+00C3	LATIN CAPITAL LETTER A WITH TILDE
Ã	2	U+0041, U+0303	LATIN CAPITAL LETTER A, COMBINING TILDE
ã́	2808	U+00E3, U+0301	LATIN SMALL LETTER A WITH TILDE, COMBINING ACUTE ACCENT
ã́	43	U+0061, U+0303, U+0301	LATIN SMALL LETTER A, COMBINING TILDE, COMBINING ACUTE ACCENT
ã̀	1504	U+00E3, U+0300	LATIN SMALL LETTER A WITH TILDE, COMBINING GRAVE ACCENT
ã̀	25	U+0061, U+0303, U+0300	LATIN SMALL LETTER A, COMBINING TILDE, COMBINING GRAVE ACCENT
b	26809	U+0062	LATIN SMALL LETTER B
B	2013	U+0042	LATIN CAPITAL LETTER B
ɓ	17596	U+0253	LATIN SMALL LETTER B WITH HOOK
Ɓ	1135	U+0181	LATIN CAPITAL LETTER B WITH HOOK
c	3607	U+0063	LATIN SMALL LETTER C
C	24	U+0043	LATIN CAPITAL LETTER C
d	8121	U+0064	LATIN SMALL LETTER D
D	3694	U+0044	LATIN CAPITAL LETTER D
e	50435	U+0065	LATIN SMALL LETTER E
E	201	U+0045	LATIN CAPITAL LETTER E
é	14823	U+00E9	LATIN SMALL LETTER E WITH ACUTE
é	441	U+0065, U+0301	LATIN SMALL LETTER E, COMBINING ACUTE ACCENT
É	36	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
è	187	U+0065, U+0300	LATIN SMALL LETTER E, COMBINING GRAVE ACCENT
è	6895	U+00E8	LATIN SMALL LETTER E WITH GRAVE
È	1	U+00C8	LATIN CAPITAL LETTER E WITH GRAVE
ɛ	7415	U+025B	LATIN SMALL LETTER OPEN E
Ɛ	8	U+0190	LATIN CAPITAL LETTER OPEN E
ɛ́	3945	U+025B, U+0301	LATIN SMALL LETTER OPEN E, COMBINING ACUTE ACCENT
ɛ̀	1794	U+025B, U+0300	LATIN SMALL LETTER OPEN E, COMBINING GRAVE ACCENT
Ɛ̀	369	U+0190, U+0300	LATIN CAPITAL LETTER OPEN E, COMBINING GRAVE ACCENT
ɛ̃	44	U+025B, U+0303	LATIN SMALL LETTER OPEN E, COMBINING TILDE
ɛ̃́	181	U+025B, U+0303, U+0301	LATIN SMALL LETTER OPEN E, COMBINING TILDE, COMBINING ACUTE ACCENT
ɛ̃̀	1	U+025B, U+0303, U+0300	LATIN SMALL LETTER OPEN E, COMBINING TILDE, COMBINING GRAVE ACCENT
f	4003	U+0066	LATIN SMALL LETTER F
F	383	U+0046	LATIN CAPITAL LETTER F
h	18355	U+0068	LATIN SMALL LETTER H
H	1409	U+0048	LATIN CAPITAL LETTER H
i	37421	U+0069	LATIN SMALL LETTER I
I	152	U+0049	LATIN CAPITAL LETTER I
í	577	U+0069, U+0301	LATIN SMALL LETTER I, COMBINING ACUTE ACCENT
í	26993	U+00ED	LATIN SMALL LETTER I WITH ACUTE
ì	21096	U+00EC	LATIN SMALL LETTER I WITH GRAVE
ì	474	U+0069, U+0300	LATIN SMALL LETTER I, COMBINING GRAVE ACCENT
ĩ	6866	U+0129	LATIN SMALL LETTER I WITH TILDE
ĩ	108	U+0069, U+0303	LATIN SMALL LETTER I, COMBINING TILDE
Ĩ	643	U+0128	LATIN CAPITAL LETTER I WITH TILDE
Ĩ	4	U+0049, U+0303	LATIN CAPITAL LETTER I, COMBINING TILDE
ĩ́	3189	U+0129, U+0301	LATIN SMALL LETTER I WITH TILDE, COMBINING ACUTE ACCENT
