Grapheme	Frequency	Codepoint	UnicodeName
 	146	U+0020	SPACE
、	27719	U+3001	IDEOGRAPHIC COMMA
［	7	U+FF3B	FULLWIDTH LEFT SQUARE BRACKET
］	7	U+FF3D	FULLWIDTH RIGHT SQUARE BRACKET
○	811	U+25CB	WHITE CIRCLE
一	610	U+4E00	CJK UNIFIED IDEOGRAPH-4E00
丁	3	U+4E01	CJK UNIFIED IDEOGRAPH-4E01
七	115	U+4E03	CJK UNIFIED IDEOGRAPH-4E03
丈	2	U+4E08	CJK UNIFIED IDEOGRAPH-4E08
三	143	U+4E09	CJK UNIFIED IDEOGRAPH-4E09
上	1615	U+4E0A	CJK UNIFIED IDEOGRAPH-4E0A
下	165	U+4E0B	CJK UNIFIED IDEOGRAPH-4E0B
不	1699	U+4E0D	CJK UNIFIED IDEOGRAPH-4E0D
且	434	U+4E14	CJK UNIFIED IDEOGRAPH-4E14
丕	2	U+4E15	CJK UNIFIED IDEOGRAPH-4E15
世	368	U+4E16	CJK UNIFIED IDEOGRAPH-4E16
丟	18	U+4E1F	CJK UNIFIED IDEOGRAPH-4E1F
並	65	U+4E26	CJK UNIFIED IDEOGRAPH-4E26
中	539	U+4E2D	CJK UNIFIED IDEOGRAPH-4E2D
丹	1	U+4E39	CJK UNIFIED IDEOGRAPH-4E39
主	821	U+4E3B	CJK UNIFIED IDEOGRAPH-4E3B
乃	862	U+4E43	CJK UNIFIED IDEOGRAPH-4E43
久	33	U+4E45	CJK UNIFIED IDEOGRAPH-4E45
之	6641	U+4E4B	CJK UNIFIED IDEOGRAPH-4E4B
乎	999	U+4E4E	CJK UNIFIED IDEOGRAPH-4E4E
乏	21	U+4E4F	CJK UNIFIED IDEOGRAPH-4E4F
乖	3	U+4E56	CJK UNIFIED IDEOGRAPH-4E56
乘	53	U+4E58	CJK UNIFIED IDEOGRAPH-4E58
九	10	U+4E5D	CJK UNIFIED IDEOGRAPH-4E5D
乞	10	U+4E5E	CJK UNIFIED IDEOGRAPH-4E5E
也	1799	U+4E5F	CJK UNIFIED IDEOGRAPH-4E5F
