Grapheme	Frequency	Codepoint	UnicodeName
 	290509	U+0020	SPACE
-	221	U+002D	HYPHEN-MINUS
,	19832	U+002C	COMMA
:	20	U+003A	COLON
!	3	U+0021	EXCLAMATION MARK
?	683	U+003F	QUESTION MARK
.	14620	U+002E	FULL STOP
‘	374	U+2018	LEFT SINGLE QUOTATION MARK
’	374	U+2019	RIGHT SINGLE QUOTATION MARK
“	2366	U+201C	LEFT DOUBLE QUOTATION MARK
”	2358	U+201D	RIGHT DOUBLE QUOTATION MARK
(	61	U+0028	LEFT PARENTHESIS
)	61	U+0029	RIGHT PARENTHESIS
[	1	U+005B	LEFT SQUARE BRACKET
]	1	U+005D	RIGHT SQUARE BRACKET
6	3	U+0036	DIGIT SIX
a	58362	U+0061	LATIN SMALL LETTER A
A	820	U+0041	LATIN CAPITAL LETTER A
à	6278	U+00E0	LATIN SMALL LETTER A WITH GRAVE
b	27537	U+0062	LATIN SMALL LETTER B
B	2074	U+0042	LATIN CAPITAL LETTER B
c	2	U+0063	LATIN SMALL LETTER C
d	31288	U+0064	LATIN SMALL LETTER D
D	5473	U+0044	LATIN CAPITAL LETTER D
e	109269	U+0065	LATIN SMALL LETTER E
E	86	U+0045	LATIN CAPITAL LETTER E
é	10024	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	13	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
è	10965	U+00E8	LATIN SMALL LETTER E WITH GRAVE
ê	2699	U+00EA	LATIN SMALL LETTER E WITH CIRCUMFLEX
Ê	4	U+00CA	LATIN CAPITAL LETTER E WITH CIRCUMFLEX
f	5429	U+0066	LATIN SMALL LETTER F
F	239	U+0046	LATIN CAPITAL LETTER F
g	34891	U+0067	LATIN SMALL LETTER G
G	627	U+0047	LATIN CAPITAL LETTER G
h	23857	U+0068	LATIN SMALL LETTER H
H	1093	U+0048	LATIN CAPITAL LETTER H
i	23266	U+0069	LATIN SMALL LETTER I
I	420	U+0049	LATIN CAPITAL LETTER I
ì	1687	U+00EC	LATIN SMALL LETTER I WITH GRAVE
J	3877	U+004A	LATIN CAPITAL LETTER J
k	47247	U+006B	LATIN SMALL LETTER K
K	1965	U+004B	LATIN CAPITAL LETTER K
l	58715	U+006C	LATIN SMALL LETTER L
L	1266	U+004C	LATIN CAPITAL LETTER L
m	62828	U+006D	LATIN SMALL LETTER M
M	1378	U+004D	LATIN CAPITAL LETTER M
n	85470	U+006E	LATIN SMALL LETTER N
N	2811	U+004E	LATIN CAPITAL LETTER N
o	31144	U+006F	LATIN SMALL LETTER O
O	1610	U+004F	LATIN CAPITAL LETTER O
ó	57837	U+00F3	LATIN SMALL LETTER O WITH ACUTE
Ó	215	U+00D3	LATIN CAPITAL LETTER O WITH ACUTE
ò	5536	U+00F2	LATIN SMALL LETTER O WITH GRAVE
ô	6992	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
p	348	U+0070	LATIN SMALL LETTER P
P	766	U+0050	LATIN CAPITAL LETTER P
r	2801	U+0072	LATIN SMALL LETTER R
R	86	U+0052	LATIN CAPITAL LETTER R
s	27050	U+0073	LATIN SMALL LETTER S
S	1407	U+0053	LATIN CAPITAL LETTER S
t	47221	U+0074	LATIN SMALL LETTER T
T	3010	U+0054	LATIN CAPITAL LETTER T
u	59961	U+0075	LATIN SMALL LETTER U
U	212	U+0055	LATIN CAPITAL LETTER U
ù	2344	U+00F9	LATIN SMALL LETTER U WITH GRAVE
w	16953	U+0077	LATIN SMALL LETTER W
W	405	U+0057	LATIN CAPITAL LETTER W
y	46418	U+0079	LATIN SMALL LETTER Y
Y	2432	U+0059	LATIN CAPITAL LETTER Y
