Grapheme	Frequency	Codepoint	UnicodeName
 	274438	U+0020	SPACE
-	1	U+002D	HYPHEN-MINUS
,	2406	U+002C	COMMA
!	1	U+0021	EXCLAMATION MARK
?	918	U+003F	QUESTION MARK
.	13952	U+002E	FULL STOP
‘	290	U+2018	LEFT SINGLE QUOTATION MARK
’	262	U+2019	RIGHT SINGLE QUOTATION MARK
“	2255	U+201C	LEFT DOUBLE QUOTATION MARK
”	1859	U+201D	RIGHT DOUBLE QUOTATION MARK
(	6	U+0028	LEFT PARENTHESIS
)	6	U+0029	RIGHT PARENTHESIS
[	1	U+005B	LEFT SQUARE BRACKET
]	1	U+005D	RIGHT SQUARE BRACKET
0	339	U+0030	DIGIT ZERO
1	167	U+0031	DIGIT ONE
2	112	U+0032	DIGIT TWO
3	20	U+0033	DIGIT THREE
4	100	U+0034	DIGIT FOUR
5	53	U+0035	DIGIT FIVE
6	27	U+0036	DIGIT SIX
7	96	U+0037	DIGIT SEVEN
8	11	U+0038	DIGIT EIGHT
9	15	U+0039	DIGIT NINE
a	191442	U+0061	LATIN SMALL LETTER A
A	2433	U+0041	LATIN CAPITAL LETTER A
b	44885	U+0062	LATIN SMALL LETTER B
B	664	U+0042	LATIN CAPITAL LETTER B
c	401	U+0063	LATIN SMALL LETTER C
C	178	U+0043	LATIN CAPITAL LETTER C
d	83530	U+0064	LATIN SMALL LETTER D
D	241	U+0044	LATIN CAPITAL LETTER D
e	119010	U+0065	LATIN SMALL LETTER E
E	10792	U+0045	LATIN CAPITAL LETTER E
f	11	U+0066	LATIN SMALL LETTER F
F	35	U+0046	LATIN CAPITAL LETTER F
g	40997	U+0067	LATIN SMALL LETTER G
G	4078	U+0047	LATIN CAPITAL LETTER G
h	1524	U+0068	LATIN SMALL LETTER H
H	135	U+0048	LATIN CAPITAL LETTER H
i	122610	U+0069	LATIN SMALL LETTER I
I	4256	U+0049	LATIN CAPITAL LETTER I
j	10657	U+006A	LATIN SMALL LETTER J
J	1632	U+004A	LATIN CAPITAL LETTER J
k	7308	U+006B	LATIN SMALL LETTER K
K	1377	U+004B	LATIN CAPITAL LETTER K
l	1603	U+006C	LATIN SMALL LETTER L
L	140	U+004C	LATIN CAPITAL LETTER L
m	50363	U+006D	LATIN SMALL LETTER M
M	1466	U+004D	LATIN CAPITAL LETTER M
n	49024	U+006E	LATIN SMALL LETTER N
N	965	U+004E	LATIN CAPITAL LETTER N
o	120924	U+006F	LATIN SMALL LETTER O
O	76	U+004F	LATIN CAPITAL LETTER O
p	7029	U+0070	LATIN SMALL LETTER P
P	1024	U+0050	LATIN CAPITAL LETTER P
q	8	U+0071	LATIN SMALL LETTER Q
Q	2	U+0051	LATIN CAPITAL LETTER Q
r	66028	U+0072	LATIN SMALL LETTER R
R	234	U+0052	LATIN CAPITAL LETTER R
s	48707	U+0073	LATIN SMALL LETTER S
S	1284	U+0053	LATIN CAPITAL LETTER S
t	30745	U+0074	LATIN SMALL LETTER T
T	214	U+0054	LATIN CAPITAL LETTER T
u	37683	U+0075	LATIN SMALL LETTER U
U	240	U+0055	LATIN CAPITAL LETTER U
v	3993	U+0076	LATIN SMALL LETTER V
V	13	U+0056	LATIN CAPITAL LETTER V
w	36345	U+0077	LATIN SMALL LETTER W
W	29	U+0057	LATIN CAPITAL LETTER W
x	72	U+0078	LATIN SMALL LETTER X
y	5498	U+0079	LATIN SMALL LETTER Y
Y	13	U+0059	LATIN CAPITAL LETTER Y
z	111	U+007A	LATIN SMALL LETTER Z
Z	65	U+005A	LATIN CAPITAL LETTER Z
