Grapheme	Frequency	Codepoint	UnicodeName
 	228701	U+0020	SPACE
-	12	U+002D	HYPHEN-MINUS
,	3833	U+002C	COMMA
;	2	U+003B	SEMICOLON
:	6	U+003A	COLON
!	6937	U+0021	EXCLAMATION MARK
?	920	U+003F	QUESTION MARK
.	18719	U+002E	FULL STOP
‘	1652	U+2018	LEFT SINGLE QUOTATION MARK
’	1649	U+2019	RIGHT SINGLE QUOTATION MARK
“	4688	U+201C	LEFT DOUBLE QUOTATION MARK
”	4682	U+201D	RIGHT DOUBLE QUOTATION MARK
(	261	U+0028	LEFT PARENTHESIS
)	261	U+0029	RIGHT PARENTHESIS
0	266	U+0030	DIGIT ZERO
1	74	U+0031	DIGIT ONE
2	49	U+0032	DIGIT TWO
3	25	U+0033	DIGIT THREE
4	37	U+0034	DIGIT FOUR
5	26	U+0035	DIGIT FIVE
6	21	U+0036	DIGIT SIX
7	14	U+0037	DIGIT SEVEN
8	13	U+0038	DIGIT EIGHT
9	11	U+0039	DIGIT NINE
a	399057	U+0061	LATIN SMALL LETTER A
A	4285	U+0041	LATIN CAPITAL LETTER A
b	18361	U+0062	LATIN SMALL LETTER B
B	621	U+0042	LATIN CAPITAL LETTER B
d	42251	U+0064	LATIN SMALL LETTER D
D	1403	U+0044	LATIN CAPITAL LETTER D
e	67347	U+0065	LATIN SMALL LETTER E
E	538	U+0045	LATIN CAPITAL LETTER E
g	37394	U+0067	LATIN SMALL LETTER G
G	6071	U+0047	LATIN CAPITAL LETTER G
h	13593	U+0068	LATIN SMALL LETTER H
i	46051	U+0069	LATIN SMALL LETTER I
I	1	U+0049	LATIN CAPITAL LETTER I
ɨ	195738	U+0268	LATIN SMALL LETTER I WITH STROKE
j	13103	U+006A	LATIN SMALL LETTER J
J	3035	U+004A	LATIN CAPITAL LETTER J
k	44190	U+006B	LATIN SMALL LETTER K
K	4879	U+004B	LATIN CAPITAL LETTER K
l	31228	U+006C	LATIN SMALL LETTER L
L	290	U+004C	LATIN CAPITAL LETTER L
m	53203	U+006D	LATIN SMALL LETTER M
M	1429	U+004D	LATIN CAPITAL LETTER M
n	119320	U+006E	LATIN SMALL LETTER N
N	5468	U+004E	LATIN CAPITAL LETTER N
o	10246	U+006F	LATIN SMALL LETTER O
O	123	U+004F	LATIN CAPITAL LETTER O
p	9716	U+0070	LATIN SMALL LETTER P
P	1567	U+0050	LATIN CAPITAL LETTER P
r	64242	U+0072	LATIN SMALL LETTER R
R	153	U+0052	LATIN CAPITAL LETTER R
s	27097	U+0073	LATIN SMALL LETTER S
S	8930	U+0053	LATIN CAPITAL LETTER S
t	18075	U+0074	LATIN SMALL LETTER T
T	829	U+0054	LATIN CAPITAL LETTER T
u	19173	U+0075	LATIN SMALL LETTER U
v	27928	U+0076	LATIN SMALL LETTER V
w	62545	U+0077	LATIN SMALL LETTER W
W	1026	U+0057	LATIN CAPITAL LETTER W
y	101842	U+0079	LATIN SMALL LETTER Y
Y	4162	U+0059	LATIN CAPITAL LETTER Y
z	11927	U+007A	LATIN SMALL LETTER Z
Z	3	U+005A	LATIN CAPITAL LETTER Z
ꞌ	57255	U+A78C	LATIN SMALL LETTER SALTILLO
