Grapheme	Frequency	Codepoint	UnicodeName
 	494037	U+0020	SPACE
-	3733	U+002D	HYPHEN-MINUS
—	8168	U+2014	EM DASH
,	41014	U+002C	COMMA
;	140	U+003B	SEMICOLON
:	6873	U+003A	COLON
!	2017	U+0021	EXCLAMATION MARK
?	2507	U+003F	QUESTION MARK
.	33287	U+002E	FULL STOP
“	376	U+201C	LEFT DOUBLE QUOTATION MARK
„	376	U+201E	DOUBLE LOW-9 QUOTATION MARK
«	2627	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	2626	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	12	U+0028	LEFT PARENTHESIS
)	13	U+0029	RIGHT PARENTHESIS
[	1	U+005B	LEFT SQUARE BRACKET
]	1	U+005D	RIGHT SQUARE BRACKET
0	300	U+0030	DIGIT ZERO
1	563	U+0031	DIGIT ONE
2	124	U+0032	DIGIT TWO
3	96	U+0033	DIGIT THREE
4	73	U+0034	DIGIT FOUR
5	91	U+0035	DIGIT FIVE
6	66	U+0036	DIGIT SIX
7	77	U+0037	DIGIT SEVEN
8	30	U+0038	DIGIT EIGHT
9	16	U+0039	DIGIT NINE
а	320371	U+0430	CYRILLIC SMALL LETTER A
А	5489	U+0410	CYRILLIC CAPITAL LETTER A
ә	26755	U+04D9	CYRILLIC SMALL LETTER SCHWA
Ә	732	U+04D8	CYRILLIC CAPITAL LETTER SCHWA
б	60609	U+0431	CYRILLIC SMALL LETTER BE
Б	6657	U+0411	CYRILLIC CAPITAL LETTER BE
в	447	U+0432	CYRILLIC SMALL LETTER VE
В	9	U+0412	CYRILLIC CAPITAL LETTER VE
г	24300	U+0433	CYRILLIC SMALL LETTER GHE
Г	1124	U+0413	CYRILLIC CAPITAL LETTER GHE
ғ	39865	U+0493	CYRILLIC SMALL LETTER GHE WITH STROKE
Ғ	51	U+0492	CYRILLIC CAPITAL LETTER GHE WITH STROKE
д	110133	U+0434	CYRILLIC SMALL LETTER DE
Д	2224	U+0414	CYRILLIC CAPITAL LETTER DE
е	188265	U+0435	CYRILLIC SMALL LETTER IE
Е	3400	U+0415	CYRILLIC CAPITAL LETTER IE
ж	28120	U+0436	CYRILLIC SMALL LETTER ZHE
Ж	6244	U+0416	CYRILLIC CAPITAL LETTER ZHE
з	40420	U+0437	CYRILLIC SMALL LETTER ZE
З	503	U+0417	CYRILLIC CAPITAL LETTER ZE
и	165363	U+0438	CYRILLIC SMALL LETTER I
И	11079	U+0418	CYRILLIC CAPITAL LETTER I
й	55377	U+0439	CYRILLIC SMALL LETTER SHORT I
Й	663	U+0419	CYRILLIC CAPITAL LETTER SHORT I
к	40412	U+043A	CYRILLIC SMALL LETTER KA
К	1942	U+041A	CYRILLIC CAPITAL LETTER KA
қ	70483	U+049B	CYRILLIC SMALL LETTER KA WITH DESCENDER
Қ	5968	U+049A	CYRILLIC CAPITAL LETTER KA WITH DESCENDER
л	162806	U+043B	CYRILLIC SMALL LETTER EL
Л	609	U+041B	CYRILLIC CAPITAL LETTER EL
м	72829	U+043C	CYRILLIC SMALL LETTER EM
М	8034	U+041C	CYRILLIC CAPITAL LETTER EM
н	181568	U+043D	CYRILLIC SMALL LETTER EN
Н	1441	U+041D	CYRILLIC CAPITAL LETTER EN
ң	45812	U+04A3	CYRILLIC SMALL LETTER EN WITH DESCENDER
Ң	7	U+04A2	CYRILLIC CAPITAL LETTER EN WITH DESCENDER
о	50014	U+043E	CYRILLIC SMALL LETTER O
О	7304	U+041E	CYRILLIC CAPITAL LETTER O
ө	16827	U+04E9	CYRILLIC SMALL LETTER BARRED O
Ө	2377	U+04E8	CYRILLIC CAPITAL LETTER BARRED O
п	46446	U+043F	CYRILLIC SMALL LETTER PE
П	1856	U+041F	CYRILLIC CAPITAL LETTER PE
р	144800	U+0440	CYRILLIC SMALL LETTER ER
Р	1220	U+0420	CYRILLIC CAPITAL LETTER ER
с	83130	U+0441	CYRILLIC SMALL LETTER ES
С	10066	U+0421	CYRILLIC CAPITAL LETTER ES
т	95335	U+0442	CYRILLIC SMALL LETTER TE
Т	1595	U+0422	CYRILLIC CAPITAL LETTER TE
у	49107	U+0443	CYRILLIC SMALL LETTER U
У	1112	U+0423	CYRILLIC CAPITAL LETTER U
ў	28110	U+045E	CYRILLIC SMALL LETTER SHORT U
Ў	82	U+040E	CYRILLIC CAPITAL LETTER SHORT U
ү	19015	U+04AF	CYRILLIC SMALL LETTER STRAIGHT U
Ү	269	U+04AE	CYRILLIC CAPITAL LETTER STRAIGHT U
ф	1553	U+0444	CYRILLIC SMALL LETTER EF
Ф	218	U+0424	CYRILLIC CAPITAL LETTER EF
х	11780	U+0445	CYRILLIC SMALL LETTER HA
Х	2007	U+0425	CYRILLIC CAPITAL LETTER HA
ҳ	18748	U+04B3	CYRILLIC SMALL LETTER HA WITH DESCENDER
Ҳ	1775	U+04B2	CYRILLIC CAPITAL LETTER HA WITH DESCENDER
ц	31	U+0446	CYRILLIC SMALL LETTER TSE
ш	35565	U+0448	CYRILLIC SMALL LETTER SHA
Ш	1765	U+0428	CYRILLIC CAPITAL LETTER SHA
ы	191679	U+044B	CYRILLIC SMALL LETTER YERU
Ы	190	U+042B	CYRILLIC CAPITAL LETTER YERU
ь	784	U+044C	CYRILLIC SMALL LETTER SOFT SIGN
Ь	1	U+042C	CYRILLIC CAPITAL LETTER SOFT SIGN
э	124	U+044D	CYRILLIC SMALL LETTER E
Э	1376	U+042D	CYRILLIC CAPITAL LETTER E
ю	110	U+044E	CYRILLIC SMALL LETTER YU
Ю	464	U+042E	CYRILLIC CAPITAL LETTER YU
я	9845	U+044F	CYRILLIC SMALL LETTER YA
Я	1877	U+042F	CYRILLIC CAPITAL LETTER YA
