Grapheme	Frequency	Codepoint	UnicodeName
 	198193	U+0020	SPACE
-	2571	U+002D	HYPHEN-MINUS
—	16	U+2014	EM DASH
,	12829	U+002C	COMMA
;	149	U+003B	SEMICOLON
:	175	U+003A	COLON
!	531	U+0021	EXCLAMATION MARK
?	1028	U+003F	QUESTION MARK
.	10008	U+002E	FULL STOP
…	3	U+2026	HORIZONTAL ELLIPSIS
‘	418	U+2018	LEFT SINGLE QUOTATION MARK
’	415	U+2019	RIGHT SINGLE QUOTATION MARK
“	2194	U+201C	LEFT DOUBLE QUOTATION MARK
”	1861	U+201D	RIGHT DOUBLE QUOTATION MARK
(	62	U+0028	LEFT PARENTHESIS
)	62	U+0029	RIGHT PARENTHESIS
[	9	U+005B	LEFT SQUARE BRACKET
]	9	U+005D	RIGHT SQUARE BRACKET
*	1772	U+002A	ASTERISK
0	4	U+0030	DIGIT ZERO
1	2	U+0031	DIGIT ONE
2	1	U+0032	DIGIT TWO
3	1	U+0033	DIGIT THREE
4	3	U+0034	DIGIT FOUR
6	3	U+0036	DIGIT SIX
a	194766	U+0061	LATIN SMALL LETTER A
A	2560	U+0041	LATIN CAPITAL LETTER A
b	9144	U+0062	LATIN SMALL LETTER B
B	152	U+0042	LATIN CAPITAL LETTER B
c	88	U+0063	LATIN SMALL LETTER C
C	1	U+0043	LATIN CAPITAL LETTER C
d	11738	U+0064	LATIN SMALL LETTER D
D	104	U+0044	LATIN CAPITAL LETTER D
e	71001	U+0065	LATIN SMALL LETTER E
E	1117	U+0045	LATIN CAPITAL LETTER E
f	3539	U+0066	LATIN SMALL LETTER F
F	59	U+0046	LATIN CAPITAL LETTER F
g	35953	U+0067	LATIN SMALL LETTER G
G	236	U+0047	LATIN CAPITAL LETTER G
h	368	U+0068	LATIN SMALL LETTER H
i	99341	U+0069	LATIN SMALL LETTER I
I	694	U+0049	LATIN CAPITAL LETTER I
j	678	U+006A	LATIN SMALL LETTER J
J	21	U+004A	LATIN CAPITAL LETTER J
k	48143	U+006B	LATIN SMALL LETTER K
K	5683	U+004B	LATIN CAPITAL LETTER K
l	23491	U+006C	LATIN SMALL LETTER L
L	304	U+004C	LATIN CAPITAL LETTER L
m	46297	U+006D	LATIN SMALL LETTER M
M	1562	U+004D	LATIN CAPITAL LETTER M
n	80400	U+006E	LATIN SMALL LETTER N
N	3128	U+004E	LATIN CAPITAL LETTER N
o	85074	U+006F	LATIN SMALL LETTER O
O	4039	U+004F	LATIN CAPITAL LETTER O
p	958	U+0070	LATIN SMALL LETTER P
P	716	U+0050	LATIN CAPITAL LETTER P
r	32383	U+0072	LATIN SMALL LETTER R
R	85	U+0052	LATIN CAPITAL LETTER R
s	13457	U+0073	LATIN SMALL LETTER S
S	675	U+0053	LATIN CAPITAL LETTER S
t	27009	U+0074	LATIN SMALL LETTER T
T	327	U+0054	LATIN CAPITAL LETTER T
u	82767	U+0075	LATIN SMALL LETTER U
U	5	U+0055	LATIN CAPITAL LETTER U
v	624	U+0076	LATIN SMALL LETTER V
V	1	U+0056	LATIN CAPITAL LETTER V
w	71881	U+0077	LATIN SMALL LETTER W
W	579	U+0057	LATIN CAPITAL LETTER W
y	18253	U+0079	LATIN SMALL LETTER Y
Y	3094	U+0059	LATIN CAPITAL LETTER Y
z	13535	U+007A	LATIN SMALL LETTER Z
Z	73	U+005A	LATIN CAPITAL LETTER Z
ʼ	2223	U+02BC	MODIFIER LETTER APOSTROPHE
