Grapheme	Frequency	Codepoint	UnicodeName
 	278141	U+0020	SPACE
-	14	U+002D	HYPHEN-MINUS
‑	591	U+2011	NON-BREAKING HYPHEN
,	13759	U+002C	COMMA
;	122	U+003B	SEMICOLON
:	265	U+003A	COLON
!	450	U+0021	EXCLAMATION MARK
?	844	U+003F	QUESTION MARK
.	12673	U+002E	FULL STOP
‘	387	U+2018	LEFT SINGLE QUOTATION MARK
’	383	U+2019	RIGHT SINGLE QUOTATION MARK
“	2329	U+201C	LEFT DOUBLE QUOTATION MARK
”	1930	U+201D	RIGHT DOUBLE QUOTATION MARK
(	131	U+0028	LEFT PARENTHESIS
)	131	U+0029	RIGHT PARENTHESIS
[	22	U+005B	LEFT SQUARE BRACKET
]	22	U+005D	RIGHT SQUARE BRACKET
†	8	U+2020	DAGGER
0	114	U+0030	DIGIT ZERO
1	23	U+0031	DIGIT ONE
2	13	U+0032	DIGIT TWO
3	4	U+0033	DIGIT THREE
4	11	U+0034	DIGIT FOUR
5	10	U+0035	DIGIT FIVE
6	7	U+0036	DIGIT SIX
7	3	U+0037	DIGIT SEVEN
a	174506	U+0061	LATIN SMALL LETTER A
A	6145	U+0041	LATIN CAPITAL LETTER A
a̱	36024	U+0061, U+0331	LATIN SMALL LETTER A, COMBINING MACRON BELOW
A̱	140	U+0041, U+0331	LATIN CAPITAL LETTER A, COMBINING MACRON BELOW
b	11811	U+0062	LATIN SMALL LETTER B
B	662	U+0042	LATIN CAPITAL LETTER B
ɓ	2224	U+0253	LATIN SMALL LETTER B WITH HOOK
Ɓ	10	U+0181	LATIN CAPITAL LETTER B WITH HOOK
c	9564	U+0063	LATIN SMALL LETTER C
C	104	U+0043	LATIN CAPITAL LETTER C
d	9242	U+0064	LATIN SMALL LETTER D
D	188	U+0044	LATIN CAPITAL LETTER D
ɗ	12798	U+0257	LATIN SMALL LETTER D WITH HOOK
Ɗ	28	U+018A	LATIN CAPITAL LETTER D WITH HOOK
e	28545	U+0065	LATIN SMALL LETTER E
E	265	U+0045	LATIN CAPITAL LETTER E
f	1367	U+0066	LATIN SMALL LETTER F
F	100	U+0046	LATIN CAPITAL LETTER F
g	16575	U+0067	LATIN SMALL LETTER G
G	531	U+0047	LATIN CAPITAL LETTER G
h	14481	U+0068	LATIN SMALL LETTER H
H	166	U+0048	LATIN CAPITAL LETTER H
i	78911	U+0069	LATIN SMALL LETTER I
I	1153	U+0049	LATIN CAPITAL LETTER I
j	570	U+006A	LATIN SMALL LETTER J
J	49	U+004A	LATIN CAPITAL LETTER J
k	51928	U+006B	LATIN SMALL LETTER K
K	6581	U+004B	LATIN CAPITAL LETTER K
l	22248	U+006C	LATIN SMALL LETTER L
L	119	U+004C	LATIN CAPITAL LETTER L
m	24950	U+006D	LATIN SMALL LETTER M
M	2121	U+004D	LATIN CAPITAL LETTER M
n	58031	U+006E	LATIN SMALL LETTER N
N	1296	U+004E	LATIN CAPITAL LETTER N
o	23880	U+006F	LATIN SMALL LETTER O
O	20	U+004F	LATIN CAPITAL LETTER O
p	11677	U+0070	LATIN SMALL LETTER P
P	329	U+0050	LATIN CAPITAL LETTER P
r	14870	U+0072	LATIN SMALL LETTER R
R	105	U+0052	LATIN CAPITAL LETTER R
s	34252	U+0073	LATIN SMALL LETTER S
S	1347	U+0053	LATIN CAPITAL LETTER S
t	27858	U+0074	LATIN SMALL LETTER T
T	1189	U+0054	LATIN CAPITAL LETTER T
u	82872	U+0075	LATIN SMALL LETTER U
U	2293	U+0055	LATIN CAPITAL LETTER U
v	10475	U+0076	LATIN SMALL LETTER V
V	455	U+0056	LATIN CAPITAL LETTER V
w	20924	U+0077	LATIN SMALL LETTER W
W	351	U+0057	LATIN CAPITAL LETTER W
y	23773	U+0079	LATIN SMALL LETTER Y
Y	2367	U+0059	LATIN CAPITAL LETTER Y
z	7309	U+007A	LATIN SMALL LETTER Z
Z	228	U+005A	LATIN CAPITAL LETTER Z
ꞌ	6148	U+A78C	LATIN SMALL LETTER SALTILLO
