Grapheme	Frequency	Codepoint	UnicodeName
 	168655	U+0020	SPACE
-	1486	U+002D	HYPHEN-MINUS
—	2242	U+2014	EM DASH
,	13028	U+002C	COMMA
;	1691	U+003B	SEMICOLON
:	2	U+003A	COLON
!	315	U+0021	EXCLAMATION MARK
?	989	U+003F	QUESTION MARK
¿	807	U+00BF	INVERTED QUESTION MARK
.	6070	U+002E	FULL STOP
…	7	U+2026	HORIZONTAL ELLIPSIS
’	6973	U+2019	RIGHT SINGLE QUOTATION MARK
(	78	U+0028	LEFT PARENTHESIS
)	78	U+0029	RIGHT PARENTHESIS
a	121669	U+0061	LATIN SMALL LETTER A
A	1286	U+0041	LATIN CAPITAL LETTER A
ä	2410	U+00E4	LATIN SMALL LETTER A WITH DIAERESIS
b	35013	U+0062	LATIN SMALL LETTER B
B	3050	U+0042	LATIN CAPITAL LETTER B
c	1051	U+0063	LATIN SMALL LETTER C
C	1	U+0043	LATIN CAPITAL LETTER C
d	23127	U+0064	LATIN SMALL LETTER D
D	103	U+0044	LATIN CAPITAL LETTER D
e	54591	U+0065	LATIN SMALL LETTER E
E	1596	U+0045	LATIN CAPITAL LETTER E
é	4	U+00E9	LATIN SMALL LETTER E WITH ACUTE
ë	499	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
ɛ	16510	U+025B	LATIN SMALL LETTER OPEN E
Ɛ	23	U+0190	LATIN CAPITAL LETTER OPEN E
ɛ̈	254	U+025B, U+0308	LATIN SMALL LETTER OPEN E, COMBINING DIAERESIS
Ɛ̈	1	U+0190, U+0308	LATIN CAPITAL LETTER OPEN E, COMBINING DIAERESIS
f	5428	U+0066	LATIN SMALL LETTER F
F	253	U+0046	LATIN CAPITAL LETTER F
g	15474	U+0067	LATIN SMALL LETTER G
G	28	U+0047	LATIN CAPITAL LETTER G
h	2556	U+0068	LATIN SMALL LETTER H
H	118	U+0048	LATIN CAPITAL LETTER H
i	57229	U+0069	LATIN SMALL LETTER I
I	3777	U+0049	LATIN CAPITAL LETTER I
ï	262	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
j	875	U+006A	LATIN SMALL LETTER J
k	38718	U+006B	LATIN SMALL LETTER K
K	970	U+004B	LATIN CAPITAL LETTER K
l	62211	U+006C	LATIN SMALL LETTER L
L	1945	U+004C	LATIN CAPITAL LETTER L
m	30040	U+006D	LATIN SMALL LETTER M
M	3031	U+004D	LATIN CAPITAL LETTER M
n	54836	U+006E	LATIN SMALL LETTER N
N	1763	U+004E	LATIN CAPITAL LETTER N
o	88518	U+006F	LATIN SMALL LETTER O
O	876	U+004F	LATIN CAPITAL LETTER O
ö	931	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
ɔ	18560	U+0254	LATIN SMALL LETTER OPEN O
Ɔ	66	U+0186	LATIN CAPITAL LETTER OPEN O
ɔ̈	269	U+0254, U+0308	LATIN SMALL LETTER OPEN O, COMBINING DIAERESIS
p	301	U+0070	LATIN SMALL LETTER P
P	526	U+0050	LATIN CAPITAL LETTER P
r	27	U+0072	LATIN SMALL LETTER R
s	24946	U+0073	LATIN SMALL LETTER S
S	783	U+0053	LATIN CAPITAL LETTER S
t	26698	U+0074	LATIN SMALL LETTER T
T	505	U+0054	LATIN CAPITAL LETTER T
u	17863	U+0075	LATIN SMALL LETTER U
U	206	U+0055	LATIN CAPITAL LETTER U
ü	333	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS
Ü	1	U+00DC	LATIN CAPITAL LETTER U WITH DIAERESIS
v	8	U+0076	LATIN SMALL LETTER V
w	17043	U+0077	LATIN SMALL LETTER W
W	509	U+0057	LATIN CAPITAL LETTER W
x	1	U+0078	LATIN SMALL LETTER X
y	18931	U+0079	LATIN SMALL LETTER Y
Y	2490	U+0059	LATIN CAPITAL LETTER Y
z	1	U+007A	LATIN SMALL LETTER Z
