Grapheme	Frequency	Codepoint	UnicodeName
 	217846	U+0020	SPACE
-	1659	U+002D	HYPHEN-MINUS
,	8993	U+002C	COMMA
;	248	U+003B	SEMICOLON
:	167	U+003A	COLON
!	802	U+0021	EXCLAMATION MARK
?	930	U+003F	QUESTION MARK
.	10268	U+002E	FULL STOP
‘	343	U+2018	LEFT SINGLE QUOTATION MARK
’	350	U+2019	RIGHT SINGLE QUOTATION MARK
“	2033	U+201C	LEFT DOUBLE QUOTATION MARK
”	1886	U+201D	RIGHT DOUBLE QUOTATION MARK
(	46	U+0028	LEFT PARENTHESIS
)	46	U+0029	RIGHT PARENTHESIS
[	19	U+005B	LEFT SQUARE BRACKET
]	19	U+005D	RIGHT SQUARE BRACKET
0	50	U+0030	DIGIT ZERO
1	17	U+0031	DIGIT ONE
2	15	U+0032	DIGIT TWO
3	1	U+0033	DIGIT THREE
4	8	U+0034	DIGIT FOUR
6	5	U+0036	DIGIT SIX
a	179981	U+0061	LATIN SMALL LETTER A
A	1822	U+0041	LATIN CAPITAL LETTER A
á	22505	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	146	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
b	14519	U+0062	LATIN SMALL LETTER B
B	761	U+0042	LATIN CAPITAL LETTER B
c	304	U+0063	LATIN SMALL LETTER C
C	810	U+0043	LATIN CAPITAL LETTER C
d	38676	U+0064	LATIN SMALL LETTER D
D	2966	U+0044	LATIN CAPITAL LETTER D
e	43463	U+0065	LATIN SMALL LETTER E
E	921	U+0045	LATIN CAPITAL LETTER E
f	88	U+0066	LATIN SMALL LETTER F
F	99	U+0046	LATIN CAPITAL LETTER F
g	35643	U+0067	LATIN SMALL LETTER G
G	883	U+0047	LATIN CAPITAL LETTER G
h	13326	U+0068	LATIN SMALL LETTER H
H	423	U+0048	LATIN CAPITAL LETTER H
i	82948	U+0069	LATIN SMALL LETTER I
I	1274	U+0049	LATIN CAPITAL LETTER I
j	14	U+006A	LATIN SMALL LETTER J
J	2744	U+004A	LATIN CAPITAL LETTER J
k	42188	U+006B	LATIN SMALL LETTER K
K	2838	U+004B	LATIN CAPITAL LETTER K
l	24148	U+006C	LATIN SMALL LETTER L
L	218	U+004C	LATIN CAPITAL LETTER L
m	34960	U+006D	LATIN SMALL LETTER M
M	1580	U+004D	LATIN CAPITAL LETTER M
n	107786	U+006E	LATIN SMALL LETTER N
N	1674	U+004E	LATIN CAPITAL LETTER N
o	22774	U+006F	LATIN SMALL LETTER O
O	56	U+004F	LATIN CAPITAL LETTER O
p	23381	U+0070	LATIN SMALL LETTER P
P	2869	U+0050	LATIN CAPITAL LETTER P
q	67	U+0071	LATIN SMALL LETTER Q
Q	1	U+0051	LATIN CAPITAL LETTER Q
r	12247	U+0072	LATIN SMALL LETTER R
R	82	U+0052	LATIN CAPITAL LETTER R
s	34109	U+0073	LATIN SMALL LETTER S
S	1650	U+0053	LATIN CAPITAL LETTER S
t	46575	U+0074	LATIN SMALL LETTER T
T	1765	U+0054	LATIN CAPITAL LETTER T
u	43559	U+0075	LATIN SMALL LETTER U
U	212	U+0055	LATIN CAPITAL LETTER U
v	94	U+0076	LATIN SMALL LETTER V
w	9623	U+0077	LATIN SMALL LETTER W
W	1	U+0057	LATIN CAPITAL LETTER W
x	12	U+0078	LATIN SMALL LETTER X
y	37521	U+0079	LATIN SMALL LETTER Y
Y	1	U+0059	LATIN CAPITAL LETTER Y
z	80	U+007A	LATIN SMALL LETTER Z
Z	45	U+005A	LATIN CAPITAL LETTER Z
