Grapheme	Frequency	Codepoint	UnicodeName
 	235917	U+0020	SPACE
-	9	U+002D	HYPHEN-MINUS
,	20052	U+002C	COMMA
;	2722	U+003B	SEMICOLON
:	630	U+003A	COLON
!	58	U+0021	EXCLAMATION MARK
?	844	U+003F	QUESTION MARK
.	6011	U+002E	FULL STOP
'	2449	U+0027	APOSTROPHE
(	59	U+0028	LEFT PARENTHESIS
)	59	U+0029	RIGHT PARENTHESIS
[	1	U+005B	LEFT SQUARE BRACKET
]	1	U+005D	RIGHT SQUARE BRACKET
a	163308	U+0061	LATIN SMALL LETTER A
A	4305	U+0041	LATIN CAPITAL LETTER A
b	613	U+0062	LATIN SMALL LETTER B
B	126	U+0042	LATIN CAPITAL LETTER B
c	2	U+0063	LATIN SMALL LETTER C
d	689	U+0064	LATIN SMALL LETTER D
D	99	U+0044	LATIN CAPITAL LETTER D
e	59149	U+0065	LATIN SMALL LETTER E
E	1383	U+0045	LATIN CAPITAL LETTER E
f	16	U+0066	LATIN SMALL LETTER F
F	1	U+0046	LATIN CAPITAL LETTER F
g	172	U+0067	LATIN SMALL LETTER G
G	96	U+0047	LATIN CAPITAL LETTER G
h	30357	U+0068	LATIN SMALL LETTER H
H	1525	U+0048	LATIN CAPITAL LETTER H
i	73643	U+0069	LATIN SMALL LETTER I
I	2696	U+0049	LATIN CAPITAL LETTER I
J	1	U+004A	LATIN CAPITAL LETTER J
k	65284	U+006B	LATIN SMALL LETTER K
K	1328	U+004B	LATIN CAPITAL LETTER K
l	38363	U+006C	LATIN SMALL LETTER L
L	144	U+004C	LATIN CAPITAL LETTER L
m	29826	U+006D	LATIN SMALL LETTER M
M	935	U+004D	LATIN CAPITAL LETTER M
n	35336	U+006E	LATIN SMALL LETTER N
N	1278	U+004E	LATIN CAPITAL LETTER N
o	77475	U+006F	LATIN SMALL LETTER O
O	1065	U+004F	LATIN CAPITAL LETTER O
p	11365	U+0070	LATIN SMALL LETTER P
P	745	U+0050	LATIN CAPITAL LETTER P
r	1909	U+0072	LATIN SMALL LETTER R
R	54	U+0052	LATIN CAPITAL LETTER R
s	2356	U+0073	LATIN SMALL LETTER S
S	314	U+0053	LATIN CAPITAL LETTER S
t	1394	U+0074	LATIN SMALL LETTER T
T	112	U+0054	LATIN CAPITAL LETTER T
u	44161	U+0075	LATIN SMALL LETTER U
U	774	U+0055	LATIN CAPITAL LETTER U
v	94	U+0076	LATIN SMALL LETTER V
w	6267	U+0077	LATIN SMALL LETTER W
W	11	U+0057	LATIN CAPITAL LETTER W
z	154	U+007A	LATIN SMALL LETTER Z
Z	29	U+005A	LATIN CAPITAL LETTER Z
