Grapheme	Frequency	Codepoint	UnicodeName
 	175039	U+0020	SPACE
-	289	U+002D	HYPHEN-MINUS
‑	958	U+2011	NON-BREAKING HYPHEN
,	10337	U+002C	COMMA
:	126	U+003A	COLON
!	626	U+0021	EXCLAMATION MARK
?	935	U+003F	QUESTION MARK
.	11029	U+002E	FULL STOP
'	7934	U+0027	APOSTROPHE
‘	371	U+2018	LEFT SINGLE QUOTATION MARK
’	369	U+2019	RIGHT SINGLE QUOTATION MARK
“	1890	U+201C	LEFT DOUBLE QUOTATION MARK
”	1889	U+201D	RIGHT DOUBLE QUOTATION MARK
(	47	U+0028	LEFT PARENTHESIS
)	47	U+0029	RIGHT PARENTHESIS
[	1	U+005B	LEFT SQUARE BRACKET
]	1	U+005D	RIGHT SQUARE BRACKET
*	1341	U+002A	ASTERISK
/	3239	U+002F	SOLIDUS
†	3	U+2020	DAGGER
꞉	13380	U+A789	MODIFIER LETTER COLON
+	717	U+002B	PLUS SIGN
0	50	U+0030	DIGIT ZERO
1	17	U+0031	DIGIT ONE
2	21	U+0032	DIGIT TWO
3	1	U+0033	DIGIT THREE
4	6	U+0034	DIGIT FOUR
5	1	U+0035	DIGIT FIVE
6	6	U+0036	DIGIT SIX
8	1	U+0038	DIGIT EIGHT
a	53341	U+0061	LATIN SMALL LETTER A
A	572	U+0041	LATIN CAPITAL LETTER A
ā	27487	U+0101	LATIN SMALL LETTER A WITH MACRON
Ā	712	U+0100	LATIN CAPITAL LETTER A WITH MACRON
b	25744	U+0062	LATIN SMALL LETTER B
B	1307	U+0042	LATIN CAPITAL LETTER B
c	23312	U+0063	LATIN SMALL LETTER C
C	374	U+0043	LATIN CAPITAL LETTER C
e	45177	U+0065	LATIN SMALL LETTER E
E	103	U+0045	LATIN CAPITAL LETTER E
ē	82021	U+0113	LATIN SMALL LETTER E WITH MACRON
Ē	156	U+0112	LATIN CAPITAL LETTER E WITH MACRON
f	246	U+0066	LATIN SMALL LETTER F
F	210	U+0046	LATIN CAPITAL LETTER F
g	7670	U+0067	LATIN SMALL LETTER G
h	23686	U+0068	LATIN SMALL LETTER H
i	81073	U+0069	LATIN SMALL LETTER I
I	723	U+0049	LATIN CAPITAL LETTER I
k	85190	U+006B	LATIN SMALL LETTER K
K	7431	U+004B	LATIN CAPITAL LETTER K
l	17402	U+006C	LATIN SMALL LETTER L
L	277	U+004C	LATIN CAPITAL LETTER L
m	25730	U+006D	LATIN SMALL LETTER M
M	2708	U+004D	LATIN CAPITAL LETTER M
n	51500	U+006E	LATIN SMALL LETTER N
N	2209	U+004E	LATIN CAPITAL LETTER N
o	85706	U+006F	LATIN SMALL LETTER O
O	246	U+004F	LATIN CAPITAL LETTER O
ō	29357	U+014D	LATIN SMALL LETTER O WITH MACRON
Ō	417	U+014C	LATIN CAPITAL LETTER O WITH MACRON
r	20582	U+0072	LATIN SMALL LETTER R
R	116	U+0052	LATIN CAPITAL LETTER R
s	18251	U+0073	LATIN SMALL LETTER S
S	595	U+0053	LATIN CAPITAL LETTER S
t	47400	U+0074	LATIN SMALL LETTER T
T	664	U+0054	LATIN CAPITAL LETTER T
u	55375	U+0075	LATIN SMALL LETTER U
U	16	U+0055	LATIN CAPITAL LETTER U
w	16375	U+0077	LATIN SMALL LETTER W
W	195	U+0057	LATIN CAPITAL LETTER W
y	52742	U+0079	LATIN SMALL LETTER Y
Y	7967	U+0059	LATIN CAPITAL LETTER Y
