Grapheme	Frequency	Codepoint	UnicodeName
 	187110	U+0020	SPACE
-	437	U+002D	HYPHEN-MINUS
–	4	U+2013	EN DASH
—	707	U+2014	EM DASH
,	15424	U+002C	COMMA
;	90	U+003B	SEMICOLON
:	2398	U+003A	COLON
!	935	U+0021	EXCLAMATION MARK
?	952	U+003F	QUESTION MARK
.	8817	U+002E	FULL STOP
“	1901	U+201C	LEFT DOUBLE QUOTATION MARK
„	1897	U+201E	DOUBLE LOW-9 QUOTATION MARK
«	420	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	419	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	113	U+0028	LEFT PARENTHESIS
)	113	U+0029	RIGHT PARENTHESIS
1	1	U+0031	DIGIT ONE
2	1	U+0032	DIGIT TWO
6	3	U+0036	DIGIT SIX
E	1	U+0045	LATIN CAPITAL LETTER E
а	87661	U+0430	CYRILLIC SMALL LETTER A
А	1128	U+0410	CYRILLIC CAPITAL LETTER A
б	9209	U+0431	CYRILLIC SMALL LETTER BE
Б	2333	U+0411	CYRILLIC CAPITAL LETTER BE
в	34270	U+0432	CYRILLIC SMALL LETTER VE
В	1020	U+0412	CYRILLIC CAPITAL LETTER VE
г	12962	U+0433	CYRILLIC SMALL LETTER GHE
Г	886	U+0413	CYRILLIC CAPITAL LETTER GHE
д	26662	U+0434	CYRILLIC SMALL LETTER DE
Д	806	U+0414	CYRILLIC CAPITAL LETTER DE
е	64214	U+0435	CYRILLIC SMALL LETTER IE
Е	560	U+0415	CYRILLIC CAPITAL LETTER IE
ж	5258	U+0436	CYRILLIC SMALL LETTER ZHE
Ж	61	U+0416	CYRILLIC CAPITAL LETTER ZHE
з	17723	U+0437	CYRILLIC SMALL LETTER ZE
З	779	U+0417	CYRILLIC CAPITAL LETTER ZE
и	61538	U+0438	CYRILLIC SMALL LETTER I
И	2650	U+0418	CYRILLIC CAPITAL LETTER I
й	5353	U+0439	CYRILLIC SMALL LETTER SHORT I
Й	282	U+0419	CYRILLIC CAPITAL LETTER SHORT I
к	22080	U+043A	CYRILLIC SMALL LETTER KA
К	1138	U+041A	CYRILLIC CAPITAL LETTER KA
л	17895	U+043B	CYRILLIC SMALL LETTER EL
Л	118	U+041B	CYRILLIC CAPITAL LETTER EL
м	16993	U+043C	CYRILLIC SMALL LETTER EM
М	588	U+041C	CYRILLIC CAPITAL LETTER EM
н	37653	U+043D	CYRILLIC SMALL LETTER EN
Н	1758	U+041D	CYRILLIC CAPITAL LETTER EN
о	69305	U+043E	CYRILLIC SMALL LETTER O
О	574	U+041E	CYRILLIC CAPITAL LETTER O
п	16289	U+043F	CYRILLIC SMALL LETTER PE
П	1364	U+041F	CYRILLIC CAPITAL LETTER PE
р	28194	U+0440	CYRILLIC SMALL LETTER ER
Р	117	U+0420	CYRILLIC CAPITAL LETTER ER
с	36922	U+0441	CYRILLIC SMALL LETTER ES
С	1535	U+0421	CYRILLIC CAPITAL LETTER ES
т	52992	U+0442	CYRILLIC SMALL LETTER TE
Т	2048	U+0422	CYRILLIC CAPITAL LETTER TE
у	9910	U+0443	CYRILLIC SMALL LETTER U
У	169	U+0423	CYRILLIC CAPITAL LETTER U
ф	310	U+0444	CYRILLIC SMALL LETTER EF
Ф	104	U+0424	CYRILLIC CAPITAL LETTER EF
х	8193	U+0445	CYRILLIC SMALL LETTER HA
Х	634	U+0425	CYRILLIC CAPITAL LETTER HA
ц	3011	U+0446	CYRILLIC SMALL LETTER TSE
Ц	31	U+0426	CYRILLIC CAPITAL LETTER TSE
ч	8783	U+0447	CYRILLIC SMALL LETTER CHE
Ч	219	U+0427	CYRILLIC CAPITAL LETTER CHE
ш	4605	U+0448	CYRILLIC SMALL LETTER SHA
Ш	6	U+0428	CYRILLIC CAPITAL LETTER SHA
щ	6026	U+0449	CYRILLIC SMALL LETTER SHCHA
Щ	176	U+0429	CYRILLIC CAPITAL LETTER SHCHA
ъ	12268	U+044A	CYRILLIC SMALL LETTER HARD SIGN
Ъ	4	U+042A	CYRILLIC CAPITAL LETTER HARD SIGN
ь	7	U+044C	CYRILLIC SMALL LETTER SOFT SIGN
ю	608	U+044E	CYRILLIC SMALL LETTER YU
Ю	141	U+042E	CYRILLIC CAPITAL LETTER YU
я	14187	U+044F	CYRILLIC SMALL LETTER YA
Я	94	U+042F	CYRILLIC CAPITAL LETTER YA
