Grapheme	Frequency	Codepoint	UnicodeName
 	881259	U+0020	SPACE
,	66403	U+002C	COMMA
;	13854	U+003B	SEMICOLON
:	8843	U+003A	COLON
!	560	U+0021	EXCLAMATION MARK
?	3090	U+003F	QUESTION MARK
.	28134	U+002E	FULL STOP
‘	19	U+2018	LEFT SINGLE QUOTATION MARK
’	12	U+2019	RIGHT SINGLE QUOTATION MARK
“	98	U+201C	LEFT DOUBLE QUOTATION MARK
”	98	U+201D	RIGHT DOUBLE QUOTATION MARK
(	329	U+0028	LEFT PARENTHESIS
)	329	U+0029	RIGHT PARENTHESIS
[	4	U+005B	LEFT SQUARE BRACKET
]	4	U+005D	RIGHT SQUARE BRACKET
/	25	U+002F	SOLIDUS
%	1	U+0025	PERCENT SIGN
0	45	U+0030	DIGIT ZERO
1	31	U+0031	DIGIT ONE
2	44	U+0032	DIGIT TWO
3	22	U+0033	DIGIT THREE
4	20	U+0034	DIGIT FOUR
5	18	U+0035	DIGIT FIVE
6	6	U+0036	DIGIT SIX
7	6	U+0037	DIGIT SEVEN
8	5	U+0038	DIGIT EIGHT
9	6	U+0039	DIGIT NINE
a	279532	U+0061	LATIN SMALL LETTER A
A	7543	U+0041	LATIN CAPITAL LETTER A
â	1	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
ä	1	U+00E4	LATIN SMALL LETTER A WITH DIAERESIS
Ä	1	U+00C4	LATIN CAPITAL LETTER A WITH DIAERESIS
ā	58828	U+0101	LATIN SMALL LETTER A WITH MACRON
ā	450	U+0061, U+0304	LATIN SMALL LETTER A, COMBINING MACRON
Ā	529	U+0100	LATIN CAPITAL LETTER A WITH MACRON
b	1	U+0062	LATIN SMALL LETTER B
c	84152	U+0063	LATIN SMALL LETTER C
C	3252	U+0043	LATIN CAPITAL LETTER C
d	1	U+0064	LATIN SMALL LETTER D
e	123266	U+0065	LATIN SMALL LETTER E
E	656	U+0045	LATIN CAPITAL LETTER E
ĕ	13464	U+0115	LATIN SMALL LETTER E WITH BREVE
ĕ	49	U+0065, U+0306	LATIN SMALL LETTER E, COMBINING BREVE
Ĕ	164	U+0114	LATIN CAPITAL LETTER E WITH BREVE
ë	22540	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
ë	146	U+0065, U+0308	LATIN SMALL LETTER E, COMBINING DIAERESIS
Ë	13	U+00CB	LATIN CAPITAL LETTER E WITH DIAERESIS
Ë	1	U+0045, U+0308	LATIN CAPITAL LETTER E, COMBINING DIAERESIS
ē	59268	U+0113	LATIN SMALL LETTER E WITH MACRON
ē	269	U+0065, U+0304	LATIN SMALL LETTER E, COMBINING MACRON
Ē	583	U+0112	LATIN CAPITAL LETTER E WITH MACRON
Ē	1	U+0045, U+0304	LATIN CAPITAL LETTER E, COMBINING MACRON
f	8195	U+0066	LATIN SMALL LETTER F
F	1338	U+0046	LATIN CAPITAL LETTER F
g	139935	U+0067	LATIN SMALL LETTER G
G	5	U+0047	LATIN CAPITAL LETTER G
h	207697	U+0068	LATIN SMALL LETTER H
H	6363	U+0048	LATIN CAPITAL LETTER H
i	216784	U+0069	LATIN SMALL LETTER I
I	5304	U+0049	LATIN CAPITAL LETTER I
ì	1	U+00EC	LATIN SMALL LETTER I WITH GRAVE
ï	2	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
ī	35444	U+012B	LATIN SMALL LETTER I WITH MACRON
ī	129	U+0069, U+0304	LATIN SMALL LETTER I, COMBINING MACRON
Ī	20	U+012A	LATIN CAPITAL LETTER I WITH MACRON
ḭ	1	U+1E2D	LATIN SMALL LETTER I WITH TILDE BELOW
j	1	U+006A	LATIN SMALL LETTER J
k	168678	U+006B	LATIN SMALL LETTER K
K	6869	U+004B	LATIN CAPITAL LETTER K
k̠	31	U+006B, U+0320	LATIN SMALL LETTER K, COMBINING MINUS SIGN BELOW
ḵ	6728	U+1E35	LATIN SMALL LETTER K WITH LINE BELOW
l	93152	U+006C	LATIN SMALL LETTER L
L	2738	U+004C	LATIN CAPITAL LETTER L
m	121156	U+006D	LATIN SMALL LETTER M
M	12962	U+004D	LATIN CAPITAL LETTER M
n	392632	U+006E	LATIN SMALL LETTER N
N	13282	U+004E	LATIN CAPITAL LETTER N
ṅ	28817	U+1E45	LATIN SMALL LETTER N WITH DOT ABOVE
o	5854	U+006F	LATIN SMALL LETTER O
O	112	U+004F	LATIN CAPITAL LETTER O
ó	1	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ò	38428	U+00F2	LATIN SMALL LETTER O WITH GRAVE
ò	303	U+006F, U+0300	LATIN SMALL LETTER O, COMBINING GRAVE ACCENT
Ò	2494	U+00D2	LATIN CAPITAL LETTER O WITH GRAVE
ô	36249	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
ô	263	U+006F, U+0302	LATIN SMALL LETTER O, COMBINING CIRCUMFLEX ACCENT
Ô	56	U+00D4	LATIN CAPITAL LETTER O WITH CIRCUMFLEX
ö	348933	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
ö	1799	U+006F, U+0308	LATIN SMALL LETTER O, COMBINING DIAERESIS
Ö	1831	U+00D6	LATIN CAPITAL LETTER O WITH DIAERESIS
Ö	7	U+004F, U+0308	LATIN CAPITAL LETTER O, COMBINING DIAERESIS
ō	22717	U+014D	LATIN SMALL LETTER O WITH MACRON
ō	112	U+006F, U+0304	LATIN SMALL LETTER O, COMBINING MACRON
Ō	1099	U+014C	LATIN CAPITAL LETTER O WITH MACRON
Ō	2	U+004F, U+0304	LATIN CAPITAL LETTER O, COMBINING MACRON
p	66146	U+0070	LATIN SMALL LETTER P
P	4422	U+0050	LATIN CAPITAL LETTER P
q	1	U+0071	LATIN SMALL LETTER Q
r	91105	U+0072	LATIN SMALL LETTER R
R	1474	U+0052	LATIN CAPITAL LETTER R
ṙ	40087	U+1E59	LATIN SMALL LETTER R WITH DOT ABOVE
Ṙ	1252	U+1E58	LATIN CAPITAL LETTER R WITH DOT ABOVE
Ṙ	4	U+0052, U+0307	LATIN CAPITAL LETTER R, COMBINING DOT ABOVE
s	34247	U+0073	LATIN SMALL LETTER S
S	5090	U+0053	LATIN CAPITAL LETTER S
t	156480	U+0074	LATIN SMALL LETTER T
T	15562	U+0054	LATIN CAPITAL LETTER T
ṭ	1	U+1E6D	LATIN SMALL LETTER T WITH DOT BELOW
Ṭ	3	U+1E6C	LATIN CAPITAL LETTER T WITH DOT BELOW
u	76793	U+0075	LATIN SMALL LETTER U
U	1087	U+0055	LATIN CAPITAL LETTER U
ū	56423	U+016B	LATIN SMALL LETTER U WITH MACRON
ū	308	U+0075, U+0304	LATIN SMALL LETTER U, COMBINING MACRON
Ū	65	U+016A	LATIN CAPITAL LETTER U WITH MACRON
Ū	1	U+0055, U+0304	LATIN CAPITAL LETTER U, COMBINING MACRON
v	34987	U+0076	LATIN SMALL LETTER V
V	980	U+0056	LATIN CAPITAL LETTER V
W	1	U+0057	LATIN CAPITAL LETTER W
y	67450	U+0079	LATIN SMALL LETTER Y
Y	9478	U+0059	LATIN CAPITAL LETTER Y
ÿ	1	U+00FF	LATIN SMALL LETTER Y WITH DIAERESIS
Z	1	U+005A	LATIN CAPITAL LETTER Z
