Grapheme	Frequency	Codepoint	UnicodeName
 	1136466	U+0020	SPACE
-	675	U+002D	HYPHEN-MINUS
,	55433	U+002C	COMMA
;	3	U+003B	SEMICOLON
:	7784	U+003A	COLON
!	3144	U+0021	EXCLAMATION MARK
?	2951	U+003F	QUESTION MARK
.	39882	U+002E	FULL STOP
'	15455	U+0027	APOSTROPHE
“	7	U+201C	LEFT DOUBLE QUOTATION MARK
”	7	U+201D	RIGHT DOUBLE QUOTATION MARK
(	87	U+0028	LEFT PARENTHESIS
)	87	U+0029	RIGHT PARENTHESIS
[	22	U+005B	LEFT SQUARE BRACKET
]	22	U+005D	RIGHT SQUARE BRACKET
§	1	U+00A7	SECTION SIGN
0	14	U+0030	DIGIT ZERO
1	1	U+0031	DIGIT ONE
2	8	U+0032	DIGIT TWO
3	1	U+0033	DIGIT THREE
5	4	U+0035	DIGIT FIVE
6	3	U+0036	DIGIT SIX
9	1	U+0039	DIGIT NINE
a	530340	U+0061	LATIN SMALL LETTER A
A	13131	U+0041	LATIN CAPITAL LETTER A
à	9580	U+00E0	LATIN SMALL LETTER A WITH GRAVE
À	6551	U+00C0	LATIN CAPITAL LETTER A WITH GRAVE
ä	79144	U+00E4	LATIN SMALL LETTER A WITH DIAERESIS
Ä	626	U+00C4	LATIN CAPITAL LETTER A WITH DIAERESIS
b	40400	U+0062	LATIN SMALL LETTER B
B	10161	U+0042	LATIN CAPITAL LETTER B
c	13710	U+0063	LATIN SMALL LETTER C
C	652	U+0043	LATIN CAPITAL LETTER C
ç	74525	U+00E7	LATIN SMALL LETTER C WITH CEDILLA
Ç	78	U+00C7	LATIN CAPITAL LETTER C WITH CEDILLA
d	133063	U+0064	LATIN SMALL LETTER D
D	8433	U+0044	LATIN CAPITAL LETTER D
e	388976	U+0065	LATIN SMALL LETTER E
E	2842	U+0045	LATIN CAPITAL LETTER E
è	5590	U+00E8	LATIN SMALL LETTER E WITH GRAVE
È	1048	U+00C8	LATIN CAPITAL LETTER E WITH GRAVE
ë	21705	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
Ë	374	U+00CB	LATIN CAPITAL LETTER E WITH DIAERESIS
f	21097	U+0066	LATIN SMALL LETTER F
F	1662	U+0046	LATIN CAPITAL LETTER F
g	201161	U+0067	LATIN SMALL LETTER G
G	2207	U+0047	LATIN CAPITAL LETTER G
h	43029	U+0068	LATIN SMALL LETTER H
H	3477	U+0048	LATIN CAPITAL LETTER H
i	173247	U+0069	LATIN SMALL LETTER I
I	3216	U+0049	LATIN CAPITAL LETTER I
ì	2699	U+00EC	LATIN SMALL LETTER I WITH GRAVE
ï	2697	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
Ï	2	U+00CF	LATIN CAPITAL LETTER I WITH DIAERESIS
j	56886	U+006A	LATIN SMALL LETTER J
J	10333	U+004A	LATIN CAPITAL LETTER J
k	42583	U+006B	LATIN SMALL LETTER K
K	3890	U+004B	LATIN CAPITAL LETTER K
l	99033	U+006C	LATIN SMALL LETTER L
L	1295	U+004C	LATIN CAPITAL LETTER L
m	120233	U+006D	LATIN SMALL LETTER M
M	11908	U+004D	LATIN CAPITAL LETTER M
n	201784	U+006E	LATIN SMALL LETTER N
N	9997	U+004E	LATIN CAPITAL LETTER N
ñ	82915	U+00F1	LATIN SMALL LETTER N WITH TILDE
Ñ	7	U+00D1	LATIN CAPITAL LETTER N WITH TILDE
o	289213	U+006F	LATIN SMALL LETTER O
O	616	U+004F	LATIN CAPITAL LETTER O
p	16734	U+0070	LATIN SMALL LETTER P
P	2244	U+0050	LATIN CAPITAL LETTER P
r	151919	U+0072	LATIN SMALL LETTER R
R	1108	U+0052	LATIN CAPITAL LETTER R
s	68289	U+0073	LATIN SMALL LETTER S
S	6718	U+0053	LATIN CAPITAL LETTER S
t	51845	U+0074	LATIN SMALL LETTER T
T	2716	U+0054	LATIN CAPITAL LETTER T
u	63493	U+0075	LATIN SMALL LETTER U
U	277	U+0055	LATIN CAPITAL LETTER U
v	6	U+0076	LATIN SMALL LETTER V
w	147379	U+0077	LATIN SMALL LETTER W
W	7014	U+0057	LATIN CAPITAL LETTER W
y	104430	U+0079	LATIN SMALL LETTER Y
Y	3505	U+0059	LATIN CAPITAL LETTER Y
