Grapheme	Frequency	Codepoint	UnicodeName
 	229787	U+0020	SPACE
-	7935	U+002D	HYPHEN-MINUS
–	19	U+2013	EN DASH
—	150	U+2014	EM DASH
,	8832	U+002C	COMMA
;	169	U+003B	SEMICOLON
:	370	U+003A	COLON
!	551	U+0021	EXCLAMATION MARK
?	838	U+003F	QUESTION MARK
.	10957	U+002E	FULL STOP
‘	395	U+2018	LEFT SINGLE QUOTATION MARK
’	395	U+2019	RIGHT SINGLE QUOTATION MARK
“	1875	U+201C	LEFT DOUBLE QUOTATION MARK
”	1873	U+201D	RIGHT DOUBLE QUOTATION MARK
(	16	U+0028	LEFT PARENTHESIS
)	16	U+0029	RIGHT PARENTHESIS
0	7	U+0030	DIGIT ZERO
1	8	U+0031	DIGIT ONE
2	12	U+0032	DIGIT TWO
3	10	U+0033	DIGIT THREE
4	2	U+0034	DIGIT FOUR
5	1	U+0035	DIGIT FIVE
6	1	U+0036	DIGIT SIX
7	1	U+0037	DIGIT SEVEN
8	2	U+0038	DIGIT EIGHT
a	26249	U+0061	LATIN SMALL LETTER A
A	867	U+0041	LATIN CAPITAL LETTER A
á	9196	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	177	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
à	16213	U+00E0	LATIN SMALL LETTER A WITH GRAVE
ă	1565	U+0103	LATIN SMALL LETTER A WITH BREVE
Ă	8	U+0102	LATIN CAPITAL LETTER A WITH BREVE
ắ	1335	U+1EAF	LATIN SMALL LETTER A WITH BREVE AND ACUTE
ằ	1029	U+1EB1	LATIN SMALL LETTER A WITH BREVE AND GRAVE
ẵ	75	U+1EB5	LATIN SMALL LETTER A WITH BREVE AND TILDE
ẳ	271	U+1EB3	LATIN SMALL LETTER A WITH BREVE AND HOOK ABOVE
â	3442	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
Â	8	U+00C2	LATIN CAPITAL LETTER A WITH CIRCUMFLEX
ấ	4728	U+1EA5	LATIN SMALL LETTER A WITH CIRCUMFLEX AND ACUTE
ầ	3090	U+1EA7	LATIN SMALL LETTER A WITH CIRCUMFLEX AND GRAVE
ẫ	372	U+1EAB	LATIN SMALL LETTER A WITH CIRCUMFLEX AND TILDE
ẩ	203	U+1EA9	LATIN SMALL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE
ã	3280	U+00E3	LATIN SMALL LETTER A WITH TILDE
ả	4125	U+1EA3	LATIN SMALL LETTER A WITH HOOK ABOVE
ạ	4119	U+1EA1	LATIN SMALL LETTER A WITH DOT BELOW
Ạ	6	U+1EA0	LATIN CAPITAL LETTER A WITH DOT BELOW
ặ	1152	U+1EB7	LATIN SMALL LETTER A WITH BREVE AND DOT BELOW
ậ	2705	U+1EAD	LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW
b	6969	U+0062	LATIN SMALL LETTER B
B	477	U+0042	LATIN CAPITAL LETTER B
c	38166	U+0063	LATIN SMALL LETTER C
C	6269	U+0043	LATIN CAPITAL LETTER C
d	3892	U+0064	LATIN SMALL LETTER D
D	576	U+0044	LATIN CAPITAL LETTER D
đ	18023	U+0111	LATIN SMALL LETTER D WITH STROKE
Đ	2910	U+0110	LATIN CAPITAL LETTER D WITH STROKE
e	4040	U+0065	LATIN SMALL LETTER E
E	9	U+0045	LATIN CAPITAL LETTER E
é	875	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	6	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
è	183	U+00E8	LATIN SMALL LETTER E WITH GRAVE
ê	7525	U+00EA	LATIN SMALL LETTER E WITH CIRCUMFLEX
Ê	169	U+00CA	LATIN CAPITAL LETTER E WITH CIRCUMFLEX
ế	9581	U+1EBF	LATIN SMALL LETTER E WITH CIRCUMFLEX AND ACUTE
ề	4411	U+1EC1	LATIN SMALL LETTER E WITH CIRCUMFLEX AND GRAVE
ễ	435	U+1EC5	LATIN SMALL LETTER E WITH CIRCUMFLEX AND TILDE
ể	2484	U+1EC3	LATIN SMALL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE
ẽ	1750	U+1EBD	LATIN SMALL LETTER E WITH TILDE
ẻ	775	U+1EBB	LATIN SMALL LETTER E WITH HOOK ABOVE
ẹ	269	U+1EB9	LATIN SMALL LETTER E WITH DOT BELOW
ệ	2420	U+1EC7	LATIN SMALL LETTER E WITH CIRCUMFLEX AND DOT BELOW
g	43051	U+0067	LATIN SMALL LETTER G
G	2499	U+0047	LATIN CAPITAL LETTER G
h	65312	U+0068	LATIN SMALL LETTER H
H	1358	U+0048	LATIN CAPITAL LETTER H
i	47772	U+0069	LATIN SMALL LETTER I
I	2	U+0049	LATIN CAPITAL LETTER I
í	1475	U+00ED	LATIN SMALL LETTER I WITH ACUTE
Í	99	U+00CD	LATIN CAPITAL LETTER I WITH ACUTE
ì	5446	U+00EC	LATIN SMALL LETTER I WITH GRAVE
ĩ	319	U+0129	LATIN SMALL LETTER I WITH TILDE
ỉ	751	U+1EC9	LATIN SMALL LETTER I WITH HOOK ABOVE
ị	3382	U+1ECB	LATIN SMALL LETTER I WITH DOT BELOW
k	7327	U+006B	LATIN SMALL LETTER K
K	842	U+004B	LATIN CAPITAL LETTER K
l	12611	U+006C	LATIN SMALL LETTER L
L	824	U+004C	LATIN CAPITAL LETTER L
m	15963	U+006D	LATIN SMALL LETTER M
M	959	U+004D	LATIN CAPITAL LETTER M
n	80315	U+006E	LATIN SMALL LETTER N
N	5222	U+004E	LATIN CAPITAL LETTER N
o	14532	U+006F	LATIN SMALL LETTER O
O	5	U+004F	LATIN CAPITAL LETTER O
ó	5266	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ò	1552	U+00F2	LATIN SMALL LETTER O WITH GRAVE
ô	9676	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
Ô	300	U+00D4	LATIN CAPITAL LETTER O WITH CIRCUMFLEX
ố	4068	U+1ED1	LATIN SMALL LETTER O WITH CIRCUMFLEX AND ACUTE
ồ	1786	U+1ED3	LATIN SMALL LETTER O WITH CIRCUMFLEX AND GRAVE
ỗ	766	U+1ED7	LATIN SMALL LETTER O WITH CIRCUMFLEX AND TILDE
ổ	763	U+1ED5	LATIN SMALL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE
õ	93	U+00F5	LATIN SMALL LETTER O WITH TILDE
ỏ	1263	U+1ECF	LATIN SMALL LETTER O WITH HOOK ABOVE
ơ	2624	U+01A1	LATIN SMALL LETTER O WITH HORN
Ơ	5	U+01A0	LATIN CAPITAL LETTER O WITH HORN
ớ	3721	U+1EDB	LATIN SMALL LETTER O WITH HORN AND ACUTE
ờ	7234	U+1EDD	LATIN SMALL LETTER O WITH HORN AND GRAVE
ỡ	193	U+1EE1	LATIN SMALL LETTER O WITH HORN AND TILDE
ở	1705	U+1EDF	LATIN SMALL LETTER O WITH HORN AND HOOK ABOVE
Ở	36	U+1EDE	LATIN CAPITAL LETTER O WITH HORN AND HOOK ABOVE
ợ	4365	U+1EE3	LATIN SMALL LETTER O WITH HORN AND DOT BELOW
ọ	3862	U+1ECD	LATIN SMALL LETTER O WITH DOT BELOW
ộ	3314	U+1ED9	LATIN SMALL LETTER O WITH CIRCUMFLEX AND DOT BELOW
p	6021	U+0070	LATIN SMALL LETTER P
P	905	U+0050	LATIN CAPITAL LETTER P
q	1921	U+0071	LATIN SMALL LETTER Q
Q	106	U+0051	LATIN CAPITAL LETTER Q
r	10442	U+0072	LATIN SMALL LETTER R
R	296	U+0052	LATIN CAPITAL LETTER R
s	6949	U+0073	LATIN SMALL LETTER S
S	590	U+0053	LATIN CAPITAL LETTER S
t	38556	U+0074	LATIN SMALL LETTER T
T	5499	U+0054	LATIN CAPITAL LETTER T
u	16333	U+0075	LATIN SMALL LETTER U
U	5	U+0055	LATIN CAPITAL LETTER U
ú	6242	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	1	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
ù	1287	U+00F9	LATIN SMALL LETTER U WITH GRAVE
ũ	1110	U+0169	LATIN SMALL LETTER U WITH TILDE
ủ	2683	U+1EE7	LATIN SMALL LETTER U WITH HOOK ABOVE
ư	14562	U+01B0	LATIN SMALL LETTER U WITH HORN
Ư	4	U+01AF	LATIN CAPITAL LETTER U WITH HORN
ứ	3214	U+1EE9	LATIN SMALL LETTER U WITH HORN AND ACUTE
ừ	1774	U+1EEB	LATIN SMALL LETTER U WITH HORN AND GRAVE
ữ	2971	U+1EEF	LATIN SMALL LETTER U WITH HORN AND TILDE
ử	543	U+1EED	LATIN SMALL LETTER U WITH HORN AND HOOK ABOVE
ự	1463	U+1EF1	LATIN SMALL LETTER U WITH HORN AND DOT BELOW
ụ	1041	U+1EE5	LATIN SMALL LETTER U WITH DOT BELOW
v	10538	U+0076	LATIN SMALL LETTER V
V	598	U+0056	LATIN CAPITAL LETTER V
x	4101	U+0078	LATIN SMALL LETTER X
X	478	U+0058	LATIN CAPITAL LETTER X
y	10565	U+0079	LATIN SMALL LETTER Y
Y	41	U+0059	LATIN CAPITAL LETTER Y
ý	320	U+00FD	LATIN SMALL LETTER Y WITH ACUTE
Ý	9	U+00DD	LATIN CAPITAL LETTER Y WITH ACUTE
ỳ	84	U+1EF3	LATIN SMALL LETTER Y WITH GRAVE
ỹ	25	U+1EF9	LATIN SMALL LETTER Y WITH TILDE
ỷ	21	U+1EF7	LATIN SMALL LETTER Y WITH HOOK ABOVE
ỵ	15	U+1EF5	LATIN SMALL LETTER Y WITH DOT BELOW
