Grapheme	Frequency	Codepoint	UnicodeName
 	151648	U+0020	SPACE
-	4	U+002D	HYPHEN-MINUS
–	1	U+2013	EN DASH
—	933	U+2014	EM DASH
,	11957	U+002C	COMMA
;	1159	U+003B	SEMICOLON
:	2277	U+003A	COLON
!	397	U+0021	EXCLAMATION MARK
¡	392	U+00A1	INVERTED EXCLAMATION MARK
?	976	U+003F	QUESTION MARK
¿	973	U+00BF	INVERTED QUESTION MARK
.	7324	U+002E	FULL STOP
'	5956	U+0027	APOSTROPHE
‘	296	U+2018	LEFT SINGLE QUOTATION MARK
’	322	U+2019	RIGHT SINGLE QUOTATION MARK
“	1068	U+201C	LEFT DOUBLE QUOTATION MARK
”	808	U+201D	RIGHT DOUBLE QUOTATION MARK
(	56	U+0028	LEFT PARENTHESIS
)	57	U+0029	RIGHT PARENTHESIS
[	25	U+005B	LEFT SQUARE BRACKET
]	26	U+005D	RIGHT SQUARE BRACKET
/	1	U+002F	SOLIDUS
0	32	U+0030	DIGIT ZERO
1	9	U+0031	DIGIT ONE
2	7	U+0032	DIGIT TWO
3	5	U+0033	DIGIT THREE
4	9	U+0034	DIGIT FOUR
5	7	U+0035	DIGIT FIVE
6	7	U+0036	DIGIT SIX
7	3	U+0037	DIGIT SEVEN
8	1	U+0038	DIGIT EIGHT
9	4	U+0039	DIGIT NINE
a	146887	U+0061	LATIN SMALL LETTER A
A	1565	U+0041	LATIN CAPITAL LETTER A
á	15310	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	224	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
b	10059	U+0062	LATIN SMALL LETTER B
B	130	U+0042	LATIN CAPITAL LETTER B
c	15163	U+0063	LATIN SMALL LETTER C
C	263	U+0043	LATIN CAPITAL LETTER C
d	10521	U+0064	LATIN SMALL LETTER D
D	2117	U+0044	LATIN CAPITAL LETTER D
e	55180	U+0065	LATIN SMALL LETTER E
E	1408	U+0045	LATIN CAPITAL LETTER E
é	7672	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	32	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
f	209	U+0066	LATIN SMALL LETTER F
F	110	U+0046	LATIN CAPITAL LETTER F
g	12093	U+0067	LATIN SMALL LETTER G
G	105	U+0047	LATIN CAPITAL LETTER G
h	40192	U+0068	LATIN SMALL LETTER H
H	4	U+0048	LATIN CAPITAL LETTER H
i	100672	U+0069	LATIN SMALL LETTER I
I	1016	U+0049	LATIN CAPITAL LETTER I
í	6816	U+00ED	LATIN SMALL LETTER I WITH ACUTE
Í	393	U+00CD	LATIN CAPITAL LETTER I WITH ACUTE
î	134	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX
ï	22018	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
j	33109	U+006A	LATIN SMALL LETTER J
J	3940	U+004A	LATIN CAPITAL LETTER J
k	69143	U+006B	LATIN SMALL LETTER K
K	3628	U+004B	LATIN CAPITAL LETTER K
l	1529	U+006C	LATIN SMALL LETTER L
L	80	U+004C	LATIN CAPITAL LETTER L
m	30148	U+006D	LATIN SMALL LETTER M
M	571	U+004D	LATIN CAPITAL LETTER M
n	76169	U+006E	LATIN SMALL LETTER N
N	853	U+004E	LATIN CAPITAL LETTER N
ñ	2	U+00F1	LATIN SMALL LETTER N WITH TILDE
o	11834	U+006F	LATIN SMALL LETTER O
O	40	U+004F	LATIN CAPITAL LETTER O
ó	6625	U+00F3	LATIN SMALL LETTER O WITH ACUTE
Ó	9	U+00D3	LATIN CAPITAL LETTER O WITH ACUTE
p	23483	U+0070	LATIN SMALL LETTER P
P	668	U+0050	LATIN CAPITAL LETTER P
r	46777	U+0072	LATIN SMALL LETTER R
R	62	U+0052	LATIN CAPITAL LETTER R
s	52977	U+0073	LATIN SMALL LETTER S
S	768	U+0053	LATIN CAPITAL LETTER S
t	44830	U+0074	LATIN SMALL LETTER T
T	835	U+0054	LATIN CAPITAL LETTER T
u	53335	U+0075	LATIN SMALL LETTER U
U	395	U+0055	LATIN CAPITAL LETTER U
ú	3328	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	28	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
x	6311	U+0078	LATIN SMALL LETTER X
X	88	U+0058	LATIN CAPITAL LETTER X
