Grapheme	Frequency	Codepoint	UnicodeName
 	764281	U+0020	SPACE
　	4	U+3000	IDEOGRAPHIC SPACE
—	15	U+2014	EM DASH
，	63215	U+FF0C	FULLWIDTH COMMA
、	5866	U+3001	IDEOGRAPHIC COMMA
；	9074	U+FF1B	FULLWIDTH SEMICOLON
：	7810	U+FF1A	FULLWIDTH COLON
！	2984	U+FF01	FULLWIDTH EXCLAMATION MARK
？	3340	U+FF1F	FULLWIDTH QUESTION MARK
．	611	U+FF0E	FULLWIDTH FULL STOP
…	2	U+2026	HORIZONTAL ELLIPSIS
。	29702	U+3002	IDEOGRAPHIC FULL STOP
‘	1639	U+2018	LEFT SINGLE QUOTATION MARK
’	1545	U+2019	RIGHT SINGLE QUOTATION MARK
“	6756	U+201C	LEFT DOUBLE QUOTATION MARK
”	6004	U+201D	RIGHT DOUBLE QUOTATION MARK
（	2	U+FF08	FULLWIDTH LEFT PARENTHESIS
）	4	U+FF09	FULLWIDTH RIGHT PARENTHESIS
《	3	U+300A	LEFT DOUBLE ANGLE BRACKET
》	3	U+300B	RIGHT DOUBLE ANGLE BRACKET
一	9497	U+4E00	CJK UNIFIED IDEOGRAPH-4E00
丁	63	U+4E01	CJK UNIFIED IDEOGRAPH-4E01
七	752	U+4E03	CJK UNIFIED IDEOGRAPH-4E03
丈	161	U+4E08	CJK UNIFIED IDEOGRAPH-4E08
三	994	U+4E09	CJK UNIFIED IDEOGRAPH-4E09
上	6495	U+4E0A	CJK UNIFIED IDEOGRAPH-4E0A
下	2359	U+4E0B	CJK UNIFIED IDEOGRAPH-4E0B
不	9473	U+4E0D	CJK UNIFIED IDEOGRAPH-4E0D
丐	2	U+4E10	CJK UNIFIED IDEOGRAPH-4E10
且	819	U+4E14	CJK UNIFIED IDEOGRAPH-4E14
世	704	U+4E16	CJK UNIFIED IDEOGRAPH-4E16
丘	1	U+4E18	CJK UNIFIED IDEOGRAPH-4E18
丟	162	U+4E1F	CJK UNIFIED IDEOGRAPH-4E1F
並	1014	U+4E26	CJK UNIFIED IDEOGRAPH-4E26
中	4200	U+4E2D	CJK UNIFIED IDEOGRAPH-4E2D
串	3	U+4E32	CJK UNIFIED IDEOGRAPH-4E32
丸	1	U+4E38	CJK UNIFIED IDEOGRAPH-4E38
丹	2	U+4E39	CJK UNIFIED IDEOGRAPH-4E39
主	1837	U+4E3B	CJK UNIFIED IDEOGRAPH-4E3B
乃	52	U+4E43	CJK UNIFIED IDEOGRAPH-4E43
久	133	U+4E45	CJK UNIFIED IDEOGRAPH-4E45
之	1641	U+4E4B	CJK UNIFIED IDEOGRAPH-4E4B
乎	38	U+4E4E	CJK UNIFIED IDEOGRAPH-4E4E
乏	132	U+4E4F	CJK UNIFIED IDEOGRAPH-4E4F
乖	20	U+4E56	CJK UNIFIED IDEOGRAPH-4E56
乘	24	U+4E58	CJK UNIFIED IDEOGRAPH-4E58
九	134	U+4E5D	CJK UNIFIED IDEOGRAPH-4E5D
乞	6	U+4E5E	CJK UNIFIED IDEOGRAPH-4E5E
也	3899	U+4E5F	CJK UNIFIED IDEOGRAPH-4E5F
乳	78	U+4E73	CJK UNIFIED IDEOGRAPH-4E73
乾	207	U+4E7E	CJK UNIFIED IDEOGRAPH-4E7E
亂	167	U+4E82	CJK UNIFIED IDEOGRAPH-4E82
了	11022	U+4E86	CJK UNIFIED IDEOGRAPH-4E86
予	16	U+4E88	CJK UNIFIED IDEOGRAPH-4E88
事	2795	U+4E8B	CJK UNIFIED IDEOGRAPH-4E8B
二	1094	U+4E8C	CJK UNIFIED IDEOGRAPH-4E8C
于	1	U+4E8E	CJK UNIFIED IDEOGRAPH-4E8E
互	51	U+4E92	CJK UNIFIED IDEOGRAPH-4E92
五	649	U+4E94	CJK UNIFIED IDEOGRAPH-4E94
井	82	U+4E95	CJK UNIFIED IDEOGRAPH-4E95
亙	9	U+4E99	CJK UNIFIED IDEOGRAPH-4E99
些	2321	U+4E9B	CJK UNIFIED IDEOGRAPH-4E9B
亞	5017	U+4E9E	CJK UNIFIED IDEOGRAPH-4E9E
亡	376	U+4EA1	CJK UNIFIED IDEOGRAPH-4EA1
交	660	U+4EA4	CJK UNIFIED IDEOGRAPH-4EA4
亥	2	U+4EA5	CJK UNIFIED IDEOGRAPH-4EA5
亦	11	U+4EA6	CJK UNIFIED IDEOGRAPH-4EA6
亨	38	U+4EA8	CJK UNIFIED IDEOGRAPH-4EA8
享	163	U+4EAB	CJK UNIFIED IDEOGRAPH-4EAB
京	12	U+4EAC	CJK UNIFIED IDEOGRAPH-4EAC
亭	42	U+4EAD	CJK UNIFIED IDEOGRAPH-4EAD
亮	143	U+4EAE	CJK UNIFIED IDEOGRAPH-4EAE
人	18727	U+4EBA	CJK UNIFIED IDEOGRAPH-4EBA
什	7	U+4EC0	CJK UNIFIED IDEOGRAPH-4EC0
仁	17	U+4EC1	CJK UNIFIED IDEOGRAPH-4EC1
仆	43	U+4EC6	CJK UNIFIED IDEOGRAPH-4EC6
仇	399	U+4EC7	CJK UNIFIED IDEOGRAPH-4EC7
今	486	U+4ECA	CJK UNIFIED IDEOGRAPH-4ECA
仍	264	U+4ECD	CJK UNIFIED IDEOGRAPH-4ECD
仔	10	U+4ED4	CJK UNIFIED IDEOGRAPH-4ED4
他	24288	U+4ED6	CJK UNIFIED IDEOGRAPH-4ED6
仗	46	U+4ED7	CJK UNIFIED IDEOGRAPH-4ED7
付	84	U+4ED8	CJK UNIFIED IDEOGRAPH-4ED8
仙	4	U+4ED9	CJK UNIFIED IDEOGRAPH-4ED9
代	491	U+4EE3	CJK UNIFIED IDEOGRAPH-4EE3
令	310	U+4EE4	CJK UNIFIED IDEOGRAPH-4EE4
以	9240	U+4EE5	CJK UNIFIED IDEOGRAPH-4EE5
仰	108	U+4EF0	CJK UNIFIED IDEOGRAPH-4EF0
仲	1	U+4EF2	CJK UNIFIED IDEOGRAPH-4EF2
件	243	U+4EF6	CJK UNIFIED IDEOGRAPH-4EF6
任	254	U+4EFB	CJK UNIFIED IDEOGRAPH-4EFB
份	52	U+4EFD	CJK UNIFIED IDEOGRAPH-4EFD
仿	16	U+4EFF	CJK UNIFIED IDEOGRAPH-4EFF
企	9	U+4F01	CJK UNIFIED IDEOGRAPH-4F01
伊	198	U+4F0A	CJK UNIFIED IDEOGRAPH-4F0A
伍	49	U+4F0D	CJK UNIFIED IDEOGRAPH-4F0D
伏	243	U+4F0F	CJK UNIFIED IDEOGRAPH-4F0F
伐	28	U+4F10	CJK UNIFIED IDEOGRAPH-4F10
休	59	U+4F11	CJK UNIFIED IDEOGRAPH-4F11
伙	1	U+4F19	CJK UNIFIED IDEOGRAPH-4F19
伯	1185	U+4F2F	CJK UNIFIED IDEOGRAPH-4F2F
估	35	U+4F30	CJK UNIFIED IDEOGRAPH-4F30
伴	49	U+4F34	CJK UNIFIED IDEOGRAPH-4F34
伸	279	U+4F38	CJK UNIFIED IDEOGRAPH-4F38
伺	3	U+4F3A	CJK UNIFIED IDEOGRAPH-4F3A
似	25	U+4F3C	CJK UNIFIED IDEOGRAPH-4F3C
佃	20	U+4F43	CJK UNIFIED IDEOGRAPH-4F43
但	1388	U+4F46	CJK UNIFIED IDEOGRAPH-4F46
位	711	U+4F4D	CJK UNIFIED IDEOGRAPH-4F4D
低	96	U+4F4E	CJK UNIFIED IDEOGRAPH-4F4E
住	1499	U+4F4F	CJK UNIFIED IDEOGRAPH-4F4F
佑	3	U+4F51	CJK UNIFIED IDEOGRAPH-4F51
佔	104	U+4F54	CJK UNIFIED IDEOGRAPH-4F54
何	416	U+4F55	CJK UNIFIED IDEOGRAPH-4F55
佛	12	U+4F5B	CJK UNIFIED IDEOGRAPH-4F5B
作	3948	U+4F5C	CJK UNIFIED IDEOGRAPH-4F5C
