Grapheme	Frequency	Codepoint	UnicodeName
 	332820	U+0020	SPACE
—	1746	U+2014	EM DASH
,	14582	U+002C	COMMA
;	783	U+003B	SEMICOLON
:	2166	U+003A	COLON
!	53	U+0021	EXCLAMATION MARK
¡	53	U+00A1	INVERTED EXCLAMATION MARK
?	631	U+003F	QUESTION MARK
¿	631	U+00BF	INVERTED QUESTION MARK
.	32735	U+002E	FULL STOP
‘	338	U+2018	LEFT SINGLE QUOTATION MARK
’	338	U+2019	RIGHT SINGLE QUOTATION MARK
“	727	U+201C	LEFT DOUBLE QUOTATION MARK
”	1050	U+201D	RIGHT DOUBLE QUOTATION MARK
(	118	U+0028	LEFT PARENTHESIS
)	118	U+0029	RIGHT PARENTHESIS
[	1	U+005B	LEFT SQUARE BRACKET
]	1	U+005D	RIGHT SQUARE BRACKET
0	36	U+0030	DIGIT ZERO
1	12	U+0031	DIGIT ONE
2	12	U+0032	DIGIT TWO
a	166942	U+0061	LATIN SMALL LETTER A
A	905	U+0041	LATIN CAPITAL LETTER A
á	16047	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	58	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
b	1587	U+0062	LATIN SMALL LETTER B
B	358	U+0042	LATIN CAPITAL LETTER B
c	40249	U+0063	LATIN SMALL LETTER C
C	1958	U+0043	LATIN CAPITAL LETTER C
d	3394	U+0064	LATIN SMALL LETTER D
D	8397	U+0044	LATIN CAPITAL LETTER D
e	79254	U+0065	LATIN SMALL LETTER E
E	302	U+0045	LATIN CAPITAL LETTER E
é	7345	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	4	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
f	571	U+0066	LATIN SMALL LETTER F
F	206	U+0046	LATIN CAPITAL LETTER F
g	1546	U+0067	LATIN SMALL LETTER G
G	499	U+0047	LATIN CAPITAL LETTER G
h	293	U+0068	LATIN SMALL LETTER H
H	147	U+0048	LATIN CAPITAL LETTER H
i	76612	U+0069	LATIN SMALL LETTER I
I	262	U+0049	LATIN CAPITAL LETTER I
í	3585	U+00ED	LATIN SMALL LETTER I WITH ACUTE
Í	1	U+00CD	LATIN CAPITAL LETTER I WITH ACUTE
j	135570	U+006A	LATIN SMALL LETTER J
J	9571	U+004A	LATIN CAPITAL LETTER J
K	1	U+004B	LATIN CAPITAL LETTER K
l	81800	U+006C	LATIN SMALL LETTER L
L	1811	U+004C	LATIN CAPITAL LETTER L
m	40063	U+006D	LATIN SMALL LETTER M
M	5494	U+004D	LATIN CAPITAL LETTER M
n	86659	U+006E	LATIN SMALL LETTER N
N	8864	U+004E	LATIN CAPITAL LETTER N
n̈	2562	U+006E, U+0308	LATIN SMALL LETTER N, COMBINING DIAERESIS
ñ	109	U+00F1	LATIN SMALL LETTER N WITH TILDE
o	46172	U+006F	LATIN SMALL LETTER O
O	201	U+004F	LATIN CAPITAL LETTER O
ó	3336	U+00F3	LATIN SMALL LETTER O WITH ACUTE
Ó	1	U+00D3	LATIN CAPITAL LETTER O WITH ACUTE
p	81748	U+0070	LATIN SMALL LETTER P
P	4770	U+0050	LATIN CAPITAL LETTER P
q	7584	U+0071	LATIN SMALL LETTER Q
Q	906	U+0051	LATIN CAPITAL LETTER Q
r	6532	U+0072	LATIN SMALL LETTER R
R	84	U+0052	LATIN CAPITAL LETTER R
s	90583	U+0073	LATIN SMALL LETTER S
S	974	U+0053	LATIN CAPITAL LETTER S
t	54875	U+0074	LATIN SMALL LETTER T
T	2977	U+0054	LATIN CAPITAL LETTER T
u	52106	U+0075	LATIN SMALL LETTER U
U	45	U+0055	LATIN CAPITAL LETTER U
ú	3739	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	2	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
ü	33891	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS
Ü	720	U+00DC	LATIN CAPITAL LETTER U WITH DIAERESIS
ǘ	878	U+01D8	LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE
v	11819	U+0076	LATIN SMALL LETTER V
V	103	U+0056	LATIN CAPITAL LETTER V
w	20582	U+0077	LATIN SMALL LETTER W
W	145	U+0057	LATIN CAPITAL LETTER W
x	77	U+0078	LATIN SMALL LETTER X
y	38093	U+0079	LATIN SMALL LETTER Y
Y	2024	U+0059	LATIN CAPITAL LETTER Y
z	713	U+007A	LATIN SMALL LETTER Z
Z	65	U+005A	LATIN CAPITAL LETTER Z
ꞌ	45635	U+A78C	LATIN SMALL LETTER SALTILLO
