	20
Cnidus	1
Collect	1
Colossae	1
Come	42
Comfort	1
Coming	2
Command	1
Companion	5
Company	2
Compelled	1
Compete	1
Concerning	2
Conduct	1
Consider	8
Considering	1
Continue	1
Continuing	2
Contribute	1
Corinth	10
Corinthian	1
Corinthians	2
Cornelius	9
Correct	1
Cos	1
Cosam	1
Could	3
Couldn’t	3
Council	6
Cover	1
Creation	1
Crescens	1
Cretans	1
Crete	7
Crispus	2
Crowds	1
Crucify	8
Cry	1
Crying	1
Cut	1
Cyprus	8
Cyrene	7
DNA	1
Dalmanutha	1
Dalmatia	1
Damaris	1
Damascus	16
Daniel	1
Daughter	4
Daughters	1
David	51
David’s	13
Day	22
Dear	13
Death	10
Death’s	1
Decapolis	1
Dedication	1
Deeply	2
Definitely	1
Demas	3
Demetrius	3
Demons	1
Derbe	5
Destroy	1
Did	7
Didn’t	11
Didymus	3
Dionysius	1
Diotrephes	1
Disciples	2
Discipline	1
Distance	1
Do	54
Doctor	1
Does	10
Doesn’t	5
Don’t	214
Dorcas	2
Drink	1
Drusilla	1
During	11
Each	20
Earlier	1
Early	8
Eat	2
Eber	1
Egypt	25
Egyptian	4
Egyptians	1
Either	3
Elamites	1
Elders	2
Eleazar	2
Eli	2
Eliakim	3
Eliezer	1
Elijah	28
Elijah’s	1
Elisha	1
Eliud	2
Elizabeth	11
Elmadam	1
Eloi	1
Elymas	1
Embarrassed	1
Emmanuel	1
Emmaus	2
Empowered	1
Encourage	1
Encouraged	1
Endure	1
Enoch	3
Enos	1
Enough	1
Entering	1
Enthralled	1
Epaenetus	1
Epaphras	3
Epaphroditus	2
Ephesian	1
Ephesians	2
Ephesus	18
Ephphatha	1
Ephraim	1
Epicurean	1
Er	1
Erastus	3
Esau	3
Esli	1
Ethiopian	2
Eubulus	1
Eunice	1
Euodia	1
Euphrates	2
Eutychus	1
Eve	2
Even	41
Evening	2
Eventually	1
Ever	1
Every	35
Everybody	1
Everyone	55
Everyone’s	1
Everything	19
Examine	2
Excellent	2
Expel	1
Explain	2
Faith	2
Faithful	1
Fall	2
Fallen	2
Falling	3
False	2
Far	1
Farewell	1
Father	253
Father’s	12
Favored	7
Fear	1
Fearing	2
Feed	2
Felix	9
Fellow	6
Festival	12
Festus	15
Fetch	1
Field	2
Fill	1
Filled	2
Finally	12
Finding	1
Fine	1
First	13
Five	3
Fix	1
Flesh	1
Focus	1
Follow	10
Following	5
Food	3
Fool	1
Foolish	1
For	34
Forgive	4
Former	1
Fortunatus	1
Forty	1
Forum	1
Four	4
Foxes	2
Friend	6
Friends	1
From	54
Full	1
Gabbatha	1
Gabriel	2
Gad	1
Gadarenes	1
Gaius	5
Galatia	6
Galatians	1
Gale-force	2
Galilean	5
Galileans	6
Galilee	60
Galilee’s	1
Gallio	3
Gamaliel	1
Gamaliel’s	1
Gate	3
Gather	1
Gaza	1
Gennesaret	3
Gentile	13
Gentiles	94
Gerasenes	3
Get	34
Gethsemane	2
Gideon	1
Give	24
Glorify	1
Glory	2
Go	58
God	1090
God-worshipper	3
God-worshippers	6
Godless	1
Godly	1
God’s	513
Gog	1
Going	1
Golgotha	3
Gomorrah	4
Good	5
Governor	2
Grab	1
Grabbing	1
Grace	16
Granted	1
Grave	4
Great	5
Greece	3
Greek	20
Greek-speaking	2
Greeks	14
Greet	5
Greetings	4
Guard	2
Gulf	1
Ha	2
Hadn’t	1
Hagar	2
Hakeldama	1
Halfway	1
Hallelujah	4
Hamor’s	1
Happy	31
Haran	2
Harbors	1
Harmagedon	1
Has	4
Hasn’t	4
Hate	1
Have	16
Haven’t	8
Having	5
He	759
Heal	2
Healthy	3
Hear	1
Hearing	2
Heaven	5
Heaven’s	1
Hebrew	3
Hebrews	2
Heli	1
Hello	1
Help	3
Her	9
Here	12
Here’s	10
Hermas	1
Hermes	2
Hermogenes	1
Herod	52
Herodias	7
Herodion	1
Herod’s	9
Hey	3
Hezekiah	2
Hezron	3
He’ll	2
He’s	37
Hierapolis	1
High	9
Hill	3
His	65
Hold	3
Holy	101
Honor	10
Honorable	1
Horror	1
Hosanna	6
Hosea	1
Household	1
How	80
However	50
Huge	1
Human	87
Humans	1
Humble	1
Hurry	1
Hurrying	1
Husbands	2
Hymenaeus	2
Hypocrites	9
I	1883
Iconium	6
Idumea	1
If	316
Illyricum	1
Imagine	5
Imitate	1
Immediately	6
Imperial	1
In	164
Incensed	1
Increase	1
Indeed	13
Inherit	1
Inside	2
Instantly	5
Instead	102
Insulting	1
Is	11
Isaac	19
Isaac’s	1
Isaiah	22
Iscariot	7
Iscariot’s	3
Isn’t	21
Israel	52
Israelite	2
Israelites	25
Israel’s	4
Issachar	1
It	170
Italian	1
Italy	4
Its	16
Ituraea	1
It’s	100
I’d	3
I’ll	65
I’m	352
I’ve	77
Jacob	25
Jacob’s	2
Jairus	4
Jambres	1
James	43
Jannai	1
Jannes	1
Jared	1
Jason	4
Jason’s	1
Jechoniah	2
Jehoshaphat	2
Jephthah	1
Jeremiah	3
Jericho	6
Jericho’s	1
Jerusalem	153
Jesse	4
Jesse’s	1
Jesus	1485
Jew	24
Jewish	80
Jews	106
Jezebel	1
Joanan	1
Joanna	2
Job	1
Joda	1
Joel	1
John	151
John’s	21
Jonah	5
Jonah’s	5
Jonam	1
Joppa	10
Joram	2
Jordan	14
Jorim	1
Josech	1
Joseph	39
Joseph’s	5
Joses	3
Joshua	2
Joshua’s	1
Josiah	2
Jotham	2
Judah	8
Judaism	5
Judas	39
Jude	1
Judea	45
Judean	3
Judeans	2
Judge	2
Judgment	11
Julia	1
Julius	2
Jumping	1
Junia	1
Just	25
Justice	1
Justus	3
Keep	6
Keeping	1
Kidron	1
Kill	2
King	20
Kish’s	1
Knock	2
Know	4
Knowing	3
Knowledge	1
Korah	1
Lake	1
Lamb	26
Lamb’s	5
Lamech	1
Land	1
Laodicea	7
Large	5
Lasea	1
Last	1
Late	1
Later	5
Latin	1
Law	200
Law’s	1
Lazarus	25
Leaders	1
Leaning	1
Leap	1
Learn	2
Leave	9
Leaving	2
Led	1
Legion	2
Let	25
Let’s	30
Levi	10
Levite	2
Levites	1
Levi’s	1
Libya	1
Light	1
Like	5
Likewise	9
Linus	1
Lion	1
Listen	15
Little	7
Live	4
Lois	1
Look	106
Looking	6
Lord	568
Lord’s	61
Lot	3
Lot’s	1
Love	12
Loved	1
Lucius	2
Luke	3
Lycaonian	2
Lycia	1
Lydda	3
Lydia	1
Lydia’s	1
Lysanias	1
Lysias	2
Lystra	6
Maath	1
Macedonia	23
Macedonian	1
Macedonians	2
Macedonia’s	1
Magadan	1
Magdalene	12
Magog	1
Mahalalel	1
Maintain	1
Majesty	2
Make	16
Malchus	1
Males	1
Malta	1
Man	4
Manaen	1
Manasseh	3
Many	36
Mark	8
Marriage	2
Mars	3
Martha	14
Mary	57
Mary’s	3
Master	17
Masters	1
Mattatha	1
Mattathias	2
Matthan	2
Matthat	2
Matthew	5
Matthew’s	1
Matthias	2
May	32
Maybe	2
Meanwhile	14
Medes	1
Melchi	2
Melchizedek	9
Melea	1
Members	1
Men	2
Menna	1
Mercy	1
Mesopotamia	2
Messiah	2
Methuselah	1
Michael	2
Midian	1
Miletus	3
Mitylene	1
Mnason’s	1
Moloch	1
More	3
Moreover	2
Moses	87
Most	14
Moths	1
Mount	18
Much	2
Mute	1
My	61
Myra	1
Mysia	2
Naaman	1
Naggai	1
Nahor	1
Nahshon	3
Nahum	1
Nain	1
Naphtali	3
Narcissus	1
Nathan	1
Nathanael	6
Nations	3
Nazarene	12
Nazareth	19
Neapolis	1
Nearby	2
Neither	8
Nereus	1
Neri	1
Never	2
Nevertheless	4
New	2
News	3
Next	1
Nicanor	1
Nicodemus	5
Nicolaitans	2
Nicolaus	1
Nicopolis	1
Niger	1
Night	4
Nine	1
Nineveh	3
No	86
Noah	9
Nobody	4
None	8
Nor	4
Not	14
Nothing	9
Notice	2
Noticing	1
Nourished	1
Now	116
Nympha	1
Obed	3
Obey	1
Obscene	1
Of	4
Offer	2
Oh	4
Olives	12
Olympas	1
Omega	2
On	42
Once	17
One	130
Onesimus	4
Onesiphorus	2
Only	10
Open	2
Opposition	1
Or	24
Other	10
Others	11
Otherwise	11
Our	20
Out	2
Outside	1
Over	2
Overcome	2
Pamphylia	5
Paphos	2
Parents	3
Parmenas	1
Parthians	1
Passing	1
Passion	1
Passover	29
Patara	1
Patmos	1
Patrobas	1
Paul	210
Paulus	1
Paul’s	9
Pavement	1
Pay	4
Peace	9
Peleg	1
Pentecost	3
People	51
People’s	1
Perez	3
Perga	3
Pergamum	2
Perhaps	4
Persis	1
Peter	186
Peter’s	6
Phanuel	1
Pharaoh	3
Pharaoh’s	2
Pharisee	13
Pharisees	88
Pharisee’s	2
Philadelphia	2
Philemon	2
Philetus	1
Philip	34
Philippi	6
Philippians	1
Philip’s	2
Philologus	1
Phlegon	1
Phoebe	1
Phoenicia	3
Phoenix	1
Phrygia	3
Phygelus	1
Pick	3
Picking	1
Pilate	63
Pilate’s	1
Pisidia	2
Place	3
Placing	2
Plead	1
Please	6
Plenty	1
Pollux	1
Pontius	3
Pontus	3
Pool	1
Porch	2
Porcius	1
Practice	2
Praetorian	1
Praise	2
Pray	13
Prayer	1
Preach	1
Preparation	6
Prepare	3
Pretend	1
Prisca	3
Priscilla	4
Prochorus	1
Produce	2
Prophesy	3
Prophets	19
Protect	1
Psalms	3
Ptolemais	1
Publius	2
Pudens	1
Purify	1
Pursue	2
Put	13
Puteoli	1
Pyrrhus	1
Quartus	1
Quick	1
Quickly	1
Quirinius	1
Quite	1
Rabbi	15
Rabbouni	1
Rahab	3
Raising	1
Ramah	1
Rather	15
Realizing	1
Rebecca	1
Receive	2
Reconciliation	1
Red	2
Refresh	1
Rehoboam	2
Rejoice	7
Release	3
Rely	1
Remain	3
Remember	8
Remind	2
Remove	2
Rephan	1
Reports	1
Resist	2
Responding	1
Return	1
Reu	1
Reuben	1
Revenge	1
Rhegium	1
Rhesa	1
Rhoda	1
Rhodes	1
Right	11
Righteous	1
River	8
Roman	11
Romans	3
Rome	10
Root	1
Row	1
Rufus	2
Run	1
Running	1
Ruth	1
Sabbath	58
Sabbaths	1
Sadducees	14
Sala	1
Salamis	1
Salem	3
Salmon	2
Salmone	1
Salome	2
Salt	2
Salvation	1
Samaria	11
Samaritan	12
Samaritans	3
Samos	1
Samothrace	1
Samson	1
Samuel	3
Sanhedrin	2
Sapphira	1
Sarah	3
Sarah’s	1
Sardis	3
Satan	33
Satan’s	4
Saul	32
Saul’s	1
Save	4
Say	23
Sceva	1
Scripture	2
Scythian	1
Sea	10
Seal	1
Search	1
Seat	1
Secundus	1
See	12
Seeing	3
Seek	1
Seleucia	1
Sell	2
Semein	1
Send	8
Sergius	1
Serug	1
Servant	1
Servants	2
Serve	1
Seth	1
Seven	5
Sexual	1
Sharon	1
She	59
Shealtiel	3
Shechem	2
Sheep	1
Shelah	1
Shem	1
She’s	3
Should	6
Shouldn’t	2
Show	12
Sidon	11
Silas	21
Silence	3
Siloam	3
Silvanus	4
Simeon	6
Simon	74
Simon’s	4
Sin	3
Sinai	4
Since	40
Sing	1
Sir	9
Sister	1
Sit	8
Sitting	1
Six	3
Skull	4
Slaves	2
Smoke	1
Smyrna	2
So	275
Sober	1
Sodom	9
Soldiers	1
Solomon	8
Solomon’s	4
Some	69
Someone	13
Something	2
Sometimes	1
Son	146
Son’s	1
Soon	6
Sopater	1
Sosipater	1
Sosthenes	2
Sound	1
South	2
Spain	2
Speaking	1
Spirit	257
Spirit-inspired	5
Spiritual	1
Spirit’s	1
Stachys	1
Stand	4
Standing	2
Staring	1
Starting	1
Startled	1
Stay	15
Step	1
Step-by-step	1
Stephanas	3
Stephen	12
Stephen’s	1
Sternly	1
Still	6
Stoic	1
Stone	1
Stop	4
Straight	1
Street	1
Stretch	4
Striking	1
Submit	1
Such	6
Suddenly	10
Suppose	3
Supposing	1
Surely	3
Susanna	1
Swear	1
Sychar	1
Synagogue	1
Syntyche	1
Syracuse	1
Syria	8
Syrian	1
Syrophoenician	1
Syrtis	1
Tabitha	2
Take	31
Taking	7
Talitha	1
Talk	1
Tamar	1
Tarsus	5
Taverns	1
Teach	4
Teacher	33
Tell	16
Ten	2
Terah	1
Tertius	1
Tertullus	2
Test	2
Thaddaeus	2
Thank	3
Thanks	1
That	41
That’s	38
The	860
Their	37
Then	370
Theophilus	2
There	79
Therefore	132
There’s	7
These	61
Thessalonians	2
Thessalonica	7
Theudas	1
They	686
They’re	1
They’ve	1
Thieves	1
Things	1
Think	6
Thinking	1
This	341
Thomas	11
Those	99
Though	7
Three	5
Through	9
Throughout	1
Throw	2
Throwing	2
Thunder	1
Thus	3
Thyatira	4
Tiberius	4
Tie	1
Timaeus	1
Timon	1
Timothy	26
Timothy’s	1
Titius	1
Titus	13
To	44
Today	8
Together	2
Tomorrow	1
Tonight	1
Too	1
Touch	1
Trachonitis	1
Train	1
Treat	1
Trembling	1
Trepidation	1
Troas	6
Trophimus	3
True	2
Trust	3
Trusting	1
Truth	3
Try	1
Tryphaena	1
Tryphosa	1
Turn	2
Turning	2
Twelve	26
Twenty-four	1
Two	5
Tychicus	5
Tyrannus	1
Tyre	12
Unclean	1
Under	2
Understand	3
Undoubtedly	1
Unhindered	1
Unleavened	7
Unless	6
Untie	4
Until	2
Up	2
Upon	3
Urbanus	1
Uriah	1
Use	3
Uzziah	2
Valley	1
Very	4
Victory	1
Wake	2
Walk	1
Wanting	2
Was	4
Wash	1
Wasn’t	5
Watch	22
Water	1
Way	6
We	266
Weep	1
Welcome	2
Well	5
Weren’t	2
We’ll	2
We’re	10
We’ve	10
What	166
Whatever	13
What’s	7
When	441
Whenever	13
Where	37
Wherever	6
Whether	1
Which	13
While	52
Who	81
Whoever	80
Whom	1
Whose	4
Who’s	1
Why	91
Will	7
Wisdom	1
With	28
Without	7
Wives	2
Woman	8
Women	1
Won’t	5
Word	9
Workers	3
Wormwood	1
Worship	3
Worthy	1
Would	2
Wouldn’t	4
Write	11
Yes	24
Yet	18
You	411
Young	4
Your	52
You’ll	2
You’ve	12
Zacchaeus	4
Zadok	2
Zarephath	1
Zebedee	4
Zebedee’s	8
Zebulun	3
Zechariah	12
Zechariah’s	1
Zenas	1
Zerah	1
Zerubbabel	3
Zeus	2
Zion	7
a	2224
abandon	4
abandoned	7
abandons	1
abilities	1
ability	6
ablaze	1
able	51
abnormal	1
aboard	2
abolished	1
about	516
above	23
abruptly	1
absence	2
absent	4
abundance	2
abundant	1
abundantly	1
abuse	9
abused	3
abuses	1
abusive	2
abyss	8
accept	16
acceptable	8
acceptance	3
accepted	11
accepting	4
accepts	3
access	4
accompanied	8
accomplish	3
accomplished	11
accomplishes	1
accomplishment	1
accordance	2
according	43
account	18
accounts	3
accumulates	1
accurate	1
accurately	2
accusation	2
accusations	7
accuse	4
accused	5
accuser	5
accusers	5
accusing	5
achieve	2
achieved	1
acknowledge	5
acknowledged	1
acknowledges	2
acquaintances	1
acquits	1
acquittal	1
across	11
act	21
acted	4
acting	8
action	9
actions	38
active	2
activities	2
activity	6
acts	12
actual	1
actually	13
adamant	1
add	5
added	7
addicted	3
addition	4
additional	2
additions	1
address	1
addressed	7
addresses	1
adds	1
adjourned	1
administration	2
admirable	1
admired	1
admiring	1
admit	1
adolescent	1
adopted	6
adoption	1
adult	1
adulterers	2
adultery	26
adults	2
advance	11
advanced	2
advantage	20
advantages	1
adversary	1
advice	3
advise	1
advised	1
advisors	1
advocate	1
affection	7
affirm	4
affirmed	2
affirming	1
affirms	1
afford	6
afraid	66
after	97
afternoon	11
afterward	6
again	113
against	186
age	19
agency	1
agent	2
ages	3
agitates	1
ago	16
agony	2
agree	7
agreed	8
agreeing	2
agreement	6
agrees	6
aground	5
ahead	27
aid	1
air	5
alabaster	3
alarmed	7
alcohol	2
alert	18
alienated	1
aliens	2
alighting	1
alike	1
alive	35
all	652
allegations	2
allegory	2
alleys	1
allies	1
allow	30
allowed	15
allows	2
almost	15
aloe	1
alone	25
along	75
alongside	5
aloud	2
alpha	1
already	72
also	267
altar	26
altars	1
alter	1
although	12
altogether	1
always	67
am	134
amateur	1
amazed	24
amazement	2
amazing	6
amazingly	1
ambassador	1
ambassadors	1
ambition	7
ambitious	1
ambush	3
amethyst	1
among	175
amount	8
amplify	1
an	225
analogies	1
analogy	1
ancestor	9
ancestors	48
ancestor’s	1
ancestral	1
ancestry	1
anchor	3
anchored	1
anchors	3
ancient	4
and	5778
anew	3
angel	108
angelic	1
angels	83
angel’s	3
anger	20
angry	21
anguish	1
animal	2
animals	15
ankles	1
announce	8
announced	13
announcement	3
announcing	4
annoyed	1
anoint	2
anointed	8
anointing	4
another	100
answer	20
answered	86
answers	3
ant	1
antichrist	4
antichrists	1
anticipated	3
anticipation	1
anxieties	1
anxiety	1
anxious	4
any	133
anybody	4
anymore	17
anyone	113
anyone’s	7
anything	99
anytime	1
anywhere	1
apart	18
apostle	21
apostles	69
apostleship	1
appalled	1
apparent	2
appeal	7
appealed	10
appealing	1
appear	12
appearance	13
appearances	2
appeared	50
appears	6
applied	3
apply	1
applying	1
appoint	3
appointed	26
appointment	1
appoints	1
appreciated	1
approach	2
approached	22
approaches	1
approaching	4
appropriate	11
appropriately	3
approval	6
approve	4
approved	4
aprons	1
archangel	1
architect	1
are	1228
area	23
areas	2
aren’t	95
argue	5
argued	5
arguing	5
argument	6
argumentative	1
arguments	5
arise	1
arising	1
ark	4
arm	3
armed	1
armies	4
armor	5
arms	2
army	2
aroma	3
arose	8
around	93
aroused	2
arrange	1
arranged	6
arrest	17
arrested	16
arresting	1
arrival	7
arrive	6
arrived	53
arrives	8
arriving	1
arrogance	1
arrogant	10
arrows	1
artist	1
as	714
ascend	1
ashamed	22
ashes	4
ashore	2
aside	13
ask	80
asked	169
asking	19
asks	8
asleep	8
aspect	1
assassinate	1
assemble	1
assembled	1
assembly	13
asserted	1
assets	1
assign	1
assigned	3
assistant	3
assistants	2
associate	6
associated	5
associates	1
assume	1
assumed	2
assurance	1
assure	78
assures	1
astonished	7
astounded	1
astray	1
at	365
ate	28
athletes	1
attached	2
attack	5
attacked	3
attacks	4
attempting	1
attendant	1
attendants	1
attention	28
attire	1
attitude	7
attractive	2
auditorium	1
authentic	1
authenticity	1
author	1
authorities	20
authority	99
authorize	2
authorized	2
autumn	1
available	1
avoid	8
avoided	2
await	1
awaiting	1
awake	5
awaken	1
awarded	1
aware	6
away	237
awe	11
awe-inspiring	2
awesome	2
awful	2
awhile	2
awoke	1
ax	2
babies	8
baby	5
back	108
backbone	1
backpack	1
backs	1
backstabbing	1
bad	19
baffled	5
bag	6
baggage	1
bags	2
bail	1
baked	1
balance	1
band	1
bandaged	1
bands	1
bank	1
bankers	1
banquet	5
banquets	3
baptism	17
baptize	15
baptized	48
baptizes	1
baptizing	8
barbarian	1
bare	2
barely	2
barley	3
barn	4
barns	2
barren	2
barrier	1
base	1
based	24
basics	2
basis	19
basket	5
baskets	10
batch	4
bath	1
bathed	1
battered	3
battle	6
battles	2
bay	1
be	1337
beach	3
bear	13
bearable	1
bearing	4
bears	4
bear’s	1
beast	30
beasts	1
beast’s	11
beat	16
beaten	10
beating	4
beatings	1
beautiful	8
beautifully	3
beauty	2
became	59
because	715
become	92
becomes	9
becoming	4
bed	10
bedridden	1
bedrock	3
been	330
before	189
beforehand	6
beg	10
began	91
beggar	2
begged	13
begging	3
begin	8
beginning	46
behalf	8
behave	4
behavior	18
beheaded	4
behind	21
being	124
beings	13
being’s	1
belief	2
believe	142
believed	44
believer	6
believers	48
believes	23
believing	6
belittle	1
belly	1
belong	39
belonged	11
belonging	1
belongs	32
below	4
belt	7
belts	2
bench	1
bend	1
beneficial	1
benefit	13
benefits	1
bent	7
beryl	1
beside	16
besides	2
best	11
betray	13
betrayed	10
betrayer	7
betrays	3
better	54
between	25
bewildered	2
beyond	15
bias	1
bickering	1
big	4
bigger	3
biggest	1
bind	1
bird	2
birds	16
birth	36
birthday	1
birthdays	1
bit	5
bite	2
bits	1
bitter	2
bitterness	4
black	3
blame	3
blamed	2
blameless	11
blasphemed	1
blasphemies	1
blasphemous	3
blast	3
blasts	1
blazing	1
bleached	1
bleeding	5
blemishes	1
bless	7
blessed	38
blessing	15
blew	9
blind	52
blinded	1
blindfolded	1
blinds	1
blink	1
block	4
blood	76
blots	1
blow	5
blowing	4
blown	1
blows	3
blue	1
blurted	2
board	2
boarded	5
boast	5
boastful	1
boasting	1
boasts	1
boat	46
boats	7
bodies	33
bodily	1
body	174
bold	1
boldly	1
bond	1
bondage	3
bones	4
border	1
bordered	1
bordering	1
bore	6
born	54
borrow	1
boss	1
bossy	1
both	72
bother	5
bothered	2
bothering	1
bottom	4
bought	10
bound	14
boundaries	5
bounds	2
bountiful	1
bow	6
bowed	4
bowl	13
bowls	7
box	2
boxer	1
boy	9
boy’s	1
brag	29
bragged	1
bragging	12
brags	2
branch	7
branches	16
brash	1
brashness	1
brass	2
brave	1
bravely	1
bread	81
break	13
breakfast	1
breaking	9
breaks	3
breastplate	1
breastplates	1
breasts	1
breath	4
breathed	2
breathless	1
bride	4
bridegroom	1
bridesmaids	5
bridle	1
bridled	1
bridles	1
brief	1
briefly	1
bright	7
brighter	3
brightly	1
brightness	1
brilliance	1
brim	1
bring	77
bringing	13
brings	14
brink	1
broad	2
broadcast	2
broke	22
broken	6
bronze	2
brooding	1
brother	102
brothers	165
brother’s	7
brought	123
brush	3
brutal	1
bubbles	1
bucket	1
budded	1
build	21
builder	5
builders	5
building	14
buildings	3
builds	3
built	22
bulls	3
bully	2
bunch	1
bunches	1
bundles	1
burden	11
burdened	2
burdens	2
burglarized	1
burial	3
buried	16
burn	7
burned	13
burning	16
burns	3
burst	4
bury	4
burying	1
bush	4
bushel	2
bushels	1
bushes	1
business	10
businesses	1
busy	1
busybodies	1
but	675
butchered	1
buy	15
buying	4
buys	1
by	708
bystanders	1
cables	1
calculate	2
calculated	1
calf	4
call	40
called	177
calling	20
calloused	2
calls	17
calm	4
calmed	1
calves	2
came	376
camel	4
camel’s	2
camp	3
can	300
cancel	2
canceled	5
cancels	1
cannot	9
can’t	90
capable	1
capstone	1
captain	5
captive	2
captives	1
captivity	1
capture	2
captured	3
care	39
cared	4
careful	7
carefully	20
cares	2
cargo	3
cargoes	2
caring	1
carnelian	2
carpenter	1
carpenter’s	1
carriage	4
carriages	1
carried	20
carries	3
carry	24
carrying	10
carved	4
carvings	1
case	41
cases	1
cast	12
casting	3
castrate	1
catch	6
catches	1
cattle	4
caught	16
cause	17
caused	3
causes	16
causing	2
cavalry	1
cave	1
caves	2
cease	1
celebrate	14
celebrated	1
celebration	3
cell	2
census	1
cent	1
center	3
centurion	22
centurions	2
centurion’s	1
certain	42
certainly	16
certainty	1
certificate	3
chain	3
chains	14
chairs	2
chalcedony	1
challenge	4
challenged	2
challenging	1
champion’s	1
chance	1
change	41
changed	22
changes	5
changing	5
character	7
characterized	1
charge	27
charged	7
charges	12
chariots	1
chase	3
chased	2
chasing	1
cheat	4
cheated	2
cheating	2
check	1
checking	1
cheek	3
cheerful	2
cherished	1
chest	8
chests	3
chicks	2
chief	68
child	73
childhood	2
childish	1
childless	1
children	149
children’s	4
child’s	2
choice	6
choke	2
choked	4
choose	6
chooses	2
chop	4
chopped	3
chose	18
chosen	32
christs	2
chrysolite	1
chrysoprase	1
church	82
churches	35
church’s	2
churn	1
cinnamon	1
circle	4
circled	1
circuit	1
circumcise	3
circumcised	53
circumcision	10
circumstance	2
circumstances	2
cities	19
citizen	7
citizens	7
citizenship	2
city	148
city’s	5
civil	3
civilian	1
civilized	1
claim	11
claimed	4
claiming	4
claims	5
clanging	1
clashing	1
class	1
clay	5
clean	26
cleaned	2
cleanse	4
cleansed	12
cleanses	1
cleansing	6
clear	14
clearer	1
clearheaded	2
clearly	12
clever	2
cleverly	1
cleverness	1
cliff	4
climax	1
climb	1
climbed	6
climbing	1
climbs	1
clock	1
close	9
closed	5
closely	7
closer	1
closet	1
cloth	15
clothe	2
clothed	11
clothes	63
clothing	17
cloths	3
cloud	19
clouds	7
cloudy	1
clubs	5
clung	1
clusters	1
coals	1
coast	5
coat	9
coats	1
coheir	1
coheirs	2
coin	10
coins	15
cold	8
collapse	4
collapsed	1
colleagues	1
collect	8
collected	5
collecting	4
collection	4
collector	6
collectors	16
colony	1
colt	11
combined	2
come	340
comes	131
comfort	14
comforted	5
comforting	1
comforts	2
coming	132
command	30
