Grapheme	Frequency	Codepoint	UnicodeName
 	341072	U+0020	SPACE
-	59	U+002D	HYPHEN-MINUS
,	22045	U+002C	COMMA
!	1	U+0021	EXCLAMATION MARK
?	839	U+003F	QUESTION MARK
.	18274	U+002E	FULL STOP
‘	338	U+2018	LEFT SINGLE QUOTATION MARK
’	337	U+2019	RIGHT SINGLE QUOTATION MARK
“	2212	U+201C	LEFT DOUBLE QUOTATION MARK
”	2080	U+201D	RIGHT DOUBLE QUOTATION MARK
(	13	U+0028	LEFT PARENTHESIS
)	13	U+0029	RIGHT PARENTHESIS
[	19	U+005B	LEFT SQUARE BRACKET
]	19	U+005D	RIGHT SQUARE BRACKET
1	12	U+0031	DIGIT ONE
2	12	U+0032	DIGIT TWO
6	3	U+0036	DIGIT SIX
ā	94430	U+0101	LATIN SMALL LETTER A WITH MACRON
ā	2412	U+0061, U+0304	LATIN SMALL LETTER A, COMBINING MACRON
Ā	514	U+0100	LATIN CAPITAL LETTER A WITH MACRON
Ā	21	U+0041, U+0304	LATIN CAPITAL LETTER A, COMBINING MACRON
a̍	74902	U+0061, U+030D	LATIN SMALL LETTER A, COMBINING VERTICAL LINE ABOVE
a᷅	2174	U+0061, U+1DC5	LATIN SMALL LETTER A, COMBINING GRAVE-MACRON
a᷄	2594	U+0061, U+1DC4	LATIN SMALL LETTER A, COMBINING MACRON-ACUTE
A̍	313	U+0041, U+030D	LATIN CAPITAL LETTER A, COMBINING VERTICAL LINE ABOVE
b	14706	U+0062	LATIN SMALL LETTER B
B	494	U+0042	LATIN CAPITAL LETTER B
c	19195	U+0063	LATIN SMALL LETTER C
C	4045	U+0043	LATIN CAPITAL LETTER C
d	45985	U+0064	LATIN SMALL LETTER D
D	388	U+0044	LATIN CAPITAL LETTER D
ē	8595	U+0113	LATIN SMALL LETTER E WITH MACRON
ē	298	U+0065, U+0304	LATIN SMALL LETTER E, COMBINING MACRON
e̍	27369	U+0065, U+030D	LATIN SMALL LETTER E, COMBINING VERTICAL LINE ABOVE
e᷅	824	U+0065, U+1DC5	LATIN SMALL LETTER E, COMBINING GRAVE-MACRON
e᷄	109	U+0065, U+1DC4	LATIN SMALL LETTER E, COMBINING MACRON-ACUTE
E̍	205	U+0045, U+030D	LATIN CAPITAL LETTER E, COMBINING VERTICAL LINE ABOVE
ɛ̄	31897	U+025B, U+0304	LATIN SMALL LETTER OPEN E, COMBINING MACRON
Ɛ̄	38	U+0190, U+0304	LATIN CAPITAL LETTER OPEN E, COMBINING MACRON
ɛ̍	27359	U+025B, U+030D	LATIN SMALL LETTER OPEN E, COMBINING VERTICAL LINE ABOVE
ɛ᷅	573	U+025B, U+1DC5	LATIN SMALL LETTER OPEN E, COMBINING GRAVE-MACRON
ɛ᷄	233	U+025B, U+1DC4	LATIN SMALL LETTER OPEN E, COMBINING MACRON-ACUTE
Ɛ̍	45	U+0190, U+030D	LATIN CAPITAL LETTER OPEN E, COMBINING VERTICAL LINE ABOVE
f	5069	U+0066	LATIN SMALL LETTER F
F	590	U+0046	LATIN CAPITAL LETTER F
g	5062	U+0067	LATIN SMALL LETTER G
h	31492	U+0068	LATIN SMALL LETTER H
H	320	U+0048	LATIN CAPITAL LETTER H
ī	34903	U+012B	LATIN SMALL LETTER I WITH MACRON
ī	974	U+0069, U+0304	LATIN SMALL LETTER I, COMBINING MACRON
Ī	205	U+012A	LATIN CAPITAL LETTER I WITH MACRON
Ī	4	U+0049, U+0304	LATIN CAPITAL LETTER I, COMBINING MACRON
i̍	40952	U+0069, U+030D	LATIN SMALL LETTER I, COMBINING VERTICAL LINE ABOVE
i᷄	3279	U+0069, U+1DC4	LATIN SMALL LETTER I, COMBINING MACRON-ACUTE
i᷅	1513	U+0069, U+1DC5	LATIN SMALL LETTER I, COMBINING GRAVE-MACRON
I̍	2427	U+0049, U+030D	LATIN CAPITAL LETTER I, COMBINING VERTICAL LINE ABOVE
j	10	U+006A	LATIN SMALL LETTER J
k	28841	U+006B	LATIN SMALL LETTER K
K	3924	U+004B	LATIN CAPITAL LETTER K
l	65308	U+006C	LATIN SMALL LETTER L
L	2250	U+004C	LATIN CAPITAL LETTER L
m	37105	U+006D	LATIN SMALL LETTER M
M	12059	U+004D	LATIN CAPITAL LETTER M
m̄	5	U+006D, U+0304	LATIN SMALL LETTER M, COMBINING MACRON
M̍	5	U+004D, U+030D	LATIN CAPITAL LETTER M, COMBINING VERTICAL LINE ABOVE
n	82813	U+006E	LATIN SMALL LETTER N
N	3470	U+004E	LATIN CAPITAL LETTER N
ŋ	46341	U+014B	LATIN SMALL LETTER ENG
Ŋ	3	U+014A	LATIN CAPITAL LETTER ENG
ŋ̄	3142	U+014B, U+0304	LATIN SMALL LETTER ENG, COMBINING MACRON
Ŋ̄	181	U+014A, U+0304	LATIN CAPITAL LETTER ENG, COMBINING MACRON
ŋ̍	262	U+014B, U+030D	LATIN SMALL LETTER ENG, COMBINING VERTICAL LINE ABOVE
ō	25643	U+014D	LATIN SMALL LETTER O WITH MACRON
ō	617	U+006F, U+0304	LATIN SMALL LETTER O, COMBINING MACRON
Ō	622	U+014C	LATIN CAPITAL LETTER O WITH MACRON
Ō	24	U+004F, U+0304	LATIN CAPITAL LETTER O, COMBINING MACRON
o̍	50950	U+006F, U+030D	LATIN SMALL LETTER O, COMBINING VERTICAL LINE ABOVE
o᷄	213	U+006F, U+1DC4	LATIN SMALL LETTER O, COMBINING MACRON-ACUTE
o᷅	279	U+006F, U+1DC5	LATIN SMALL LETTER O, COMBINING GRAVE-MACRON
O̍	1305	U+004F, U+030D	LATIN CAPITAL LETTER O, COMBINING VERTICAL LINE ABOVE
ɔ̄	21763	U+0254, U+0304	LATIN SMALL LETTER OPEN O, COMBINING MACRON
Ɔ̄	15	U+0186, U+0304	LATIN CAPITAL LETTER OPEN O, COMBINING MACRON
ɔ̍	18275	U+0254, U+030D	LATIN SMALL LETTER OPEN O, COMBINING VERTICAL LINE ABOVE
ɔ᷅	456	U+0254, U+1DC5	LATIN SMALL LETTER OPEN O, COMBINING GRAVE-MACRON
ɔ᷄	1258	U+0254, U+1DC4	LATIN SMALL LETTER OPEN O, COMBINING MACRON-ACUTE
Ɔ̍	21	U+0186, U+030D	LATIN CAPITAL LETTER OPEN O, COMBINING VERTICAL LINE ABOVE
p	14546	U+0070	LATIN SMALL LETTER P
P	1412	U+0050	LATIN CAPITAL LETTER P
s	20725	U+0073	LATIN SMALL LETTER S
S	828	U+0053	LATIN CAPITAL LETTER S
t	13497	U+0074	LATIN SMALL LETTER T
T	1060	U+0054	LATIN CAPITAL LETTER T
ū	24216	U+016B	LATIN SMALL LETTER U WITH MACRON
ū	766	U+0075, U+0304	LATIN SMALL LETTER U, COMBINING MACRON
u̍	25669	U+0075, U+030D	LATIN SMALL LETTER U, COMBINING VERTICAL LINE ABOVE
u᷄	1312	U+0075, U+1DC4	LATIN SMALL LETTER U, COMBINING MACRON-ACUTE
u᷅	660	U+0075, U+1DC5	LATIN SMALL LETTER U, COMBINING GRAVE-MACRON
v	4139	U+0076	LATIN SMALL LETTER V
V	140	U+0056	LATIN CAPITAL LETTER V
w	24514	U+0077	LATIN SMALL LETTER W
W	1238	U+0057	LATIN CAPITAL LETTER W
