Grapheme	Frequency	Codepoint	UnicodeName
 	122542	U+0020	SPACE
-	2014	U+002D	HYPHEN-MINUS
—	7	U+2014	EM DASH
,	15692	U+002C	COMMA
;	1850	U+003B	SEMICOLON
:	794	U+003A	COLON
!	88	U+0021	EXCLAMATION MARK
?	981	U+003F	QUESTION MARK
.	6716	U+002E	FULL STOP
'	359	U+0027	APOSTROPHE
(	145	U+0028	LEFT PARENTHESIS
)	139	U+0029	RIGHT PARENTHESIS
[	11	U+005B	LEFT SQUARE BRACKET
]	10	U+005D	RIGHT SQUARE BRACKET
a	42627	U+0061	LATIN SMALL LETTER A
A	889	U+0041	LATIN CAPITAL LETTER A
á	30246	U+00E1	LATIN SMALL LETTER A WITH ACUTE
â	22296	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
b	16198	U+0062	LATIN SMALL LETTER B
B	535	U+0042	LATIN CAPITAL LETTER B
c	10664	U+0063	LATIN SMALL LETTER C
C	803	U+0043	LATIN CAPITAL LETTER C
d	16529	U+0064	LATIN SMALL LETTER D
D	114	U+0044	LATIN CAPITAL LETTER D
e	104855	U+0065	LATIN SMALL LETTER E
E	563	U+0045	LATIN CAPITAL LETTER E
é	8	U+00E9	LATIN SMALL LETTER E WITH ACUTE
è	4	U+00E8	LATIN SMALL LETTER E WITH GRAVE
f	5	U+0066	LATIN SMALL LETTER F
F	24	U+0046	LATIN CAPITAL LETTER F
g	45564	U+0067	LATIN SMALL LETTER G
G	467	U+0047	LATIN CAPITAL LETTER G
h	50943	U+0068	LATIN SMALL LETTER H
H	101	U+0048	LATIN CAPITAL LETTER H
i	61560	U+0069	LATIN SMALL LETTER I
I	165	U+0049	LATIN CAPITAL LETTER I
ì	1	U+00EC	LATIN SMALL LETTER I WITH GRAVE
ï	3	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
j	7948	U+006A	LATIN SMALL LETTER J
J	1824	U+004A	LATIN CAPITAL LETTER J
k	39639	U+006B	LATIN SMALL LETTER K
K	3574	U+004B	LATIN CAPITAL LETTER K
l	1150	U+006C	LATIN SMALL LETTER L
L	71	U+004C	LATIN CAPITAL LETTER L
m	27714	U+006D	LATIN SMALL LETTER M
M	3531	U+004D	LATIN CAPITAL LETTER M
n	104574	U+006E	LATIN SMALL LETTER N
N	953	U+004E	LATIN CAPITAL LETTER N
o	47874	U+006F	LATIN SMALL LETTER O
O	1950	U+004F	LATIN CAPITAL LETTER O
ó	19	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ò	4	U+00F2	LATIN SMALL LETTER O WITH GRAVE
ô	2	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
ö	4	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
ō	9292	U+014D	LATIN SMALL LETTER O WITH MACRON
p	5408	U+0070	LATIN SMALL LETTER P
P	661	U+0050	LATIN CAPITAL LETTER P
q	2750	U+0071	LATIN SMALL LETTER Q
Q	34	U+0051	LATIN CAPITAL LETTER Q
r	1940	U+0072	LATIN SMALL LETTER R
R	46	U+0052	LATIN CAPITAL LETTER R
s	31254	U+0073	LATIN SMALL LETTER S
S	406	U+0053	LATIN CAPITAL LETTER S
ß	1	U+00DF	LATIN SMALL LETTER SHARP S
t	44495	U+0074	LATIN SMALL LETTER T
T	286	U+0054	LATIN CAPITAL LETTER T
u	54942	U+0075	LATIN SMALL LETTER U
U	330	U+0055	LATIN CAPITAL LETTER U
ù	4	U+00F9	LATIN SMALL LETTER U WITH GRAVE
v	129	U+0076	LATIN SMALL LETTER V
w	45720	U+0077	LATIN SMALL LETTER W
W	510	U+0057	LATIN CAPITAL LETTER W
x	23	U+0078	LATIN SMALL LETTER X
y	5383	U+0079	LATIN SMALL LETTER Y
Y	1	U+0059	LATIN CAPITAL LETTER Y
z	22085	U+007A	LATIN SMALL LETTER Z
Z	59	U+005A	LATIN CAPITAL LETTER Z
