Grapheme	Frequency	Codepoint	UnicodeName
 	218492	U+0020	SPACE
-	5	U+002D	HYPHEN-MINUS
—	85	U+2014	EM DASH
,	18919	U+002C	COMMA
;	3023	U+003B	SEMICOLON
:	2457	U+003A	COLON
!	397	U+0021	EXCLAMATION MARK
?	987	U+003F	QUESTION MARK
.	6701	U+002E	FULL STOP
(	5	U+0028	LEFT PARENTHESIS
)	5	U+0029	RIGHT PARENTHESIS
[	4	U+005B	LEFT SQUARE BRACKET
]	4	U+005D	RIGHT SQUARE BRACKET
0	1	U+0030	DIGIT ZERO
1	1	U+0031	DIGIT ONE
a	126464	U+0061	LATIN SMALL LETTER A
A	906	U+0041	LATIN CAPITAL LETTER A
b	30980	U+0062	LATIN SMALL LETTER B
B	1279	U+0042	LATIN CAPITAL LETTER B
c	1	U+0063	LATIN SMALL LETTER C
d	9673	U+0064	LATIN SMALL LETTER D
D	248	U+0044	LATIN CAPITAL LETTER D
e	109051	U+0065	LATIN SMALL LETTER E
E	1573	U+0045	LATIN CAPITAL LETTER E
è	2	U+00E8	LATIN SMALL LETTER E WITH GRAVE
f	4608	U+0066	LATIN SMALL LETTER F
F	105	U+0046	LATIN CAPITAL LETTER F
g	19048	U+0067	LATIN SMALL LETTER G
G	103	U+0047	LATIN CAPITAL LETTER G
h	39593	U+0068	LATIN SMALL LETTER H
H	1743	U+0048	LATIN CAPITAL LETTER H
i	20904	U+0069	LATIN SMALL LETTER I
I	146	U+0049	LATIN CAPITAL LETTER I
j	2995	U+006A	LATIN SMALL LETTER J
J	1996	U+004A	LATIN CAPITAL LETTER J
k	23951	U+006B	LATIN SMALL LETTER K
K	1789	U+004B	LATIN CAPITAL LETTER K
l	58969	U+006C	LATIN SMALL LETTER L
L	730	U+004C	LATIN CAPITAL LETTER L
m	27203	U+006D	LATIN SMALL LETTER M
M	4077	U+004D	LATIN CAPITAL LETTER M
n	44553	U+006E	LATIN SMALL LETTER N
N	701	U+004E	LATIN CAPITAL LETTER N
o	72670	U+006F	LATIN SMALL LETTER O
O	320	U+004F	LATIN CAPITAL LETTER O
p	8207	U+0070	LATIN SMALL LETTER P
P	509	U+0050	LATIN CAPITAL LETTER P
q	603	U+0071	LATIN SMALL LETTER Q
Q	2	U+0051	LATIN CAPITAL LETTER Q
r	15376	U+0072	LATIN SMALL LETTER R
R	170	U+0052	LATIN CAPITAL LETTER R
s	34076	U+0073	LATIN SMALL LETTER S
S	606	U+0053	LATIN CAPITAL LETTER S
t	38711	U+0074	LATIN SMALL LETTER T
T	353	U+0054	LATIN CAPITAL LETTER T
u	8411	U+0075	LATIN SMALL LETTER U
U	9	U+0055	LATIN CAPITAL LETTER U
v	242	U+0076	LATIN SMALL LETTER V
V	1	U+0056	LATIN CAPITAL LETTER V
w	13870	U+0077	LATIN SMALL LETTER W
W	32	U+0057	LATIN CAPITAL LETTER W
y	9163	U+0079	LATIN SMALL LETTER Y
Y	825	U+0059	LATIN CAPITAL LETTER Y
