Grapheme	Frequency	Codepoint	UnicodeName
 	137316	U+0020	SPACE
-	3	U+002D	HYPHEN-MINUS
,	8449	U+002C	COMMA
;	1394	U+003B	SEMICOLON
:	83	U+003A	COLON
!	174	U+0021	EXCLAMATION MARK
?	1043	U+003F	QUESTION MARK
.	10500	U+002E	FULL STOP
‘	414	U+2018	LEFT SINGLE QUOTATION MARK
’	414	U+2019	RIGHT SINGLE QUOTATION MARK
“	2282	U+201C	LEFT DOUBLE QUOTATION MARK
”	1931	U+201D	RIGHT DOUBLE QUOTATION MARK
(	8	U+0028	LEFT PARENTHESIS
)	8	U+0029	RIGHT PARENTHESIS
[	10	U+005B	LEFT SQUARE BRACKET
]	10	U+005D	RIGHT SQUARE BRACKET
0	9	U+0030	DIGIT ZERO
1	4	U+0031	DIGIT ONE
2	3	U+0032	DIGIT TWO
3	1	U+0033	DIGIT THREE
4	4	U+0034	DIGIT FOUR
6	3	U+0036	DIGIT SIX
7	8685	U+0037	DIGIT SEVEN
9	1	U+0039	DIGIT NINE
a	152241	U+0061	LATIN SMALL LETTER A
A	2098	U+0041	LATIN CAPITAL LETTER A
b	14674	U+0062	LATIN SMALL LETTER B
B	403	U+0042	LATIN CAPITAL LETTER B
c	6040	U+0063	LATIN SMALL LETTER C
C	31	U+0043	LATIN CAPITAL LETTER C
d	32495	U+0064	LATIN SMALL LETTER D
D	378	U+0044	LATIN CAPITAL LETTER D
e	58634	U+0065	LATIN SMALL LETTER E
E	847	U+0045	LATIN CAPITAL LETTER E
f	3466	U+0066	LATIN SMALL LETTER F
F	204	U+0046	LATIN CAPITAL LETTER F
g	16832	U+0067	LATIN SMALL LETTER G
G	1427	U+0047	LATIN CAPITAL LETTER G
h	32230	U+0068	LATIN SMALL LETTER H
H	2964	U+0048	LATIN CAPITAL LETTER H
i	71313	U+0069	LATIN SMALL LETTER I
I	1712	U+0049	LATIN CAPITAL LETTER I
j	440	U+006A	LATIN SMALL LETTER J
k	20582	U+006B	LATIN SMALL LETTER K
K	1182	U+004B	LATIN CAPITAL LETTER K
l	13532	U+006C	LATIN SMALL LETTER L
L	151	U+004C	LATIN CAPITAL LETTER L
m	16084	U+006D	LATIN SMALL LETTER M
M	574	U+004D	LATIN CAPITAL LETTER M
n	50573	U+006E	LATIN SMALL LETTER N
N	1290	U+004E	LATIN CAPITAL LETTER N
o	50590	U+006F	LATIN SMALL LETTER O
O	117	U+004F	LATIN CAPITAL LETTER O
p	7351	U+0070	LATIN SMALL LETTER P
P	674	U+0050	LATIN CAPITAL LETTER P
q	6795	U+0071	LATIN SMALL LETTER Q
Q	548	U+0051	LATIN CAPITAL LETTER Q
r	12581	U+0072	LATIN SMALL LETTER R
R	62	U+0052	LATIN CAPITAL LETTER R
s	58867	U+0073	LATIN SMALL LETTER S
S	1587	U+0053	LATIN CAPITAL LETTER S
t	47375	U+0074	LATIN SMALL LETTER T
T	1289	U+0054	LATIN CAPITAL LETTER T
u	18888	U+0075	LATIN SMALL LETTER U
U	147	U+0055	LATIN CAPITAL LETTER U
w	11927	U+0077	LATIN SMALL LETTER W
W	431	U+0057	LATIN CAPITAL LETTER W
x	3686	U+0078	LATIN SMALL LETTER X
X	2429	U+0058	LATIN CAPITAL LETTER X
y	32890	U+0079	LATIN SMALL LETTER Y
Y	2676	U+0059	LATIN CAPITAL LETTER Y
z	2113	U+007A	LATIN SMALL LETTER Z
Z	60	U+005A	LATIN CAPITAL LETTER Z
