Grapheme	Frequency	Codepoint	UnicodeName
 	874458	U+0020	SPACE
-	82	U+002D	HYPHEN-MINUS
—	311	U+2014	EM DASH
,	69924	U+002C	COMMA
;	9989	U+003B	SEMICOLON
:	8831	U+003A	COLON
!	1186	U+0021	EXCLAMATION MARK
?	3005	U+003F	QUESTION MARK
.	26654	U+002E	FULL STOP
…	1	U+2026	HORIZONTAL ELLIPSIS
’	27234	U+2019	RIGHT SINGLE QUOTATION MARK
(	1	U+0028	LEFT PARENTHESIS
)	1	U+0029	RIGHT PARENTHESIS
a	193793	U+0061	LATIN SMALL LETTER A
A	4803	U+0041	LATIN CAPITAL LETTER A
á	1	U+00E1	LATIN SMALL LETTER A WITH ACUTE
à	549	U+00E0	LATIN SMALL LETTER A WITH GRAVE
â	8437	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
Â	4	U+00C2	LATIN CAPITAL LETTER A WITH CIRCUMFLEX
ä	2348	U+00E4	LATIN SMALL LETTER A WITH DIAERESIS
b	41875	U+0062	LATIN SMALL LETTER B
B	2305	U+0042	LATIN CAPITAL LETTER B
c	42731	U+0063	LATIN SMALL LETTER C
C	794	U+0043	LATIN CAPITAL LETTER C
d	153870	U+0064	LATIN SMALL LETTER D
D	8167	U+0044	LATIN CAPITAL LETTER D
e	532765	U+0065	LATIN SMALL LETTER E
E	13425	U+0045	LATIN CAPITAL LETTER E
é	1996	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	8	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
è	3	U+00E8	LATIN SMALL LETTER E WITH GRAVE
ê	12207	U+00EA	LATIN SMALL LETTER E WITH CIRCUMFLEX
Ê	1	U+00CA	LATIN CAPITAL LETTER E WITH CIRCUMFLEX
ë	4328	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
f	77780	U+0066	LATIN SMALL LETTER F
F	1755	U+0046	LATIN CAPITAL LETTER F
g	49993	U+0067	LATIN SMALL LETTER G
G	5928	U+0047	LATIN CAPITAL LETTER G
h	107548	U+0068	LATIN SMALL LETTER H
H	16058	U+0048	LATIN CAPITAL LETTER H
i	249831	U+0069	LATIN SMALL LETTER I
I	8213	U+0049	LATIN CAPITAL LETTER I
í	2	U+00ED	LATIN SMALL LETTER I WITH ACUTE
ì	1	U+00EC	LATIN SMALL LETTER I WITH GRAVE
î	26	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX
ï	741	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
j	77820	U+006A	LATIN SMALL LETTER J
J	8811	U+004A	LATIN CAPITAL LETTER J
k	69776	U+006B	LATIN SMALL LETTER K
K	1234	U+004B	LATIN CAPITAL LETTER K
l	110020	U+006C	LATIN SMALL LETTER L
L	1660	U+004C	LATIN CAPITAL LETTER L
m	95526	U+006D	LATIN SMALL LETTER M
M	5939	U+004D	LATIN CAPITAL LETTER M
n	334597	U+006E	LATIN SMALL LETTER N
N	1617	U+004E	LATIN CAPITAL LETTER N
o	137187	U+006F	LATIN SMALL LETTER O
O	1029	U+004F	LATIN CAPITAL LETTER O
ó	31	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ò	9	U+00F2	LATIN SMALL LETTER O WITH GRAVE
ô	3647	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
Ô	1	U+00D4	LATIN CAPITAL LETTER O WITH CIRCUMFLEX
ö	4	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
p	26460	U+0070	LATIN SMALL LETTER P
P	950	U+0050	LATIN CAPITAL LETTER P
q	6	U+0071	LATIN SMALL LETTER Q
Q	1	U+0051	LATIN CAPITAL LETTER Q
r	186136	U+0072	LATIN SMALL LETTER R
R	834	U+0052	LATIN CAPITAL LETTER R
s	165803	U+0073	LATIN SMALL LETTER S
S	6572	U+0053	LATIN CAPITAL LETTER S
t	203374	U+0074	LATIN SMALL LETTER T
T	955	U+0054	LATIN CAPITAL LETTER T
u	26814	U+0075	LATIN SMALL LETTER U
U	350	U+0055	LATIN CAPITAL LETTER U
ú	8811	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	3	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
û	17208	U+00FB	LATIN SMALL LETTER U WITH CIRCUMFLEX
Û	3	U+00DB	LATIN CAPITAL LETTER U WITH CIRCUMFLEX
ü	126	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS
v	5122	U+0076	LATIN SMALL LETTER V
V	5	U+0056	LATIN CAPITAL LETTER V
w	62481	U+0077	LATIN SMALL LETTER W
W	853	U+0057	LATIN CAPITAL LETTER W
x	36	U+0078	LATIN SMALL LETTER X
y	68683	U+0079	LATIN SMALL LETTER Y
Y	315	U+0059	LATIN CAPITAL LETTER Y
ý	1	U+00FD	LATIN SMALL LETTER Y WITH ACUTE
z	18455	U+007A	LATIN SMALL LETTER Z
Z	5	U+005A	LATIN CAPITAL LETTER Z
