Grapheme	Frequency	Codepoint	UnicodeName
 	150965	U+0020	SPACE
-	1306	U+002D	HYPHEN-MINUS
—	1077	U+2014	EM DASH
,	15160	U+002C	COMMA
;	1707	U+003B	SEMICOLON
:	2585	U+003A	COLON
!	513	U+0021	EXCLAMATION MARK
?	933	U+003F	QUESTION MARK
.	7521	U+002E	FULL STOP
…	6	U+2026	HORIZONTAL ELLIPSIS
“	211	U+201C	LEFT DOUBLE QUOTATION MARK
”	211	U+201D	RIGHT DOUBLE QUOTATION MARK
«	1113	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	812	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	45	U+0028	LEFT PARENTHESIS
)	29	U+0029	RIGHT PARENTHESIS
*	4	U+002A	ASTERISK
6	3	U+0036	DIGIT SIX
a	113470	U+0061	LATIN SMALL LETTER A
A	1121	U+0041	LATIN CAPITAL LETTER A
b	19343	U+0062	LATIN SMALL LETTER B
B	1742	U+0042	LATIN CAPITAL LETTER B
d	22920	U+0064	LATIN SMALL LETTER D
D	209	U+0044	LATIN CAPITAL LETTER D
e	103249	U+0065	LATIN SMALL LETTER E
E	2321	U+0045	LATIN CAPITAL LETTER E
f	903	U+0066	LATIN SMALL LETTER F
F	139	U+0046	LATIN CAPITAL LETTER F
g	20451	U+0067	LATIN SMALL LETTER G
G	806	U+0047	LATIN CAPITAL LETTER G
h	11880	U+0068	LATIN SMALL LETTER H
H	1595	U+0048	LATIN CAPITAL LETTER H
i	69826	U+0069	LATIN SMALL LETTER I
I	629	U+0049	LATIN CAPITAL LETTER I
j	2817	U+006A	LATIN SMALL LETTER J
J	4850	U+004A	LATIN CAPITAL LETTER J
k	34912	U+006B	LATIN SMALL LETTER K
K	680	U+004B	LATIN CAPITAL LETTER K
l	15225	U+006C	LATIN SMALL LETTER L
L	371	U+004C	LATIN CAPITAL LETTER L
m	6416	U+006D	LATIN SMALL LETTER M
M	538	U+004D	LATIN CAPITAL LETTER M
n	63567	U+006E	LATIN SMALL LETTER N
N	640	U+004E	LATIN CAPITAL LETTER N
o	35291	U+006F	LATIN SMALL LETTER O
O	527	U+004F	LATIN CAPITAL LETTER O
p	3852	U+0070	LATIN SMALL LETTER P
P	606	U+0050	LATIN CAPITAL LETTER P
r	56929	U+0072	LATIN SMALL LETTER R
R	21	U+0052	LATIN CAPITAL LETTER R
s	19433	U+0073	LATIN SMALL LETTER S
S	1003	U+0053	LATIN CAPITAL LETTER S
t	53051	U+0074	LATIN SMALL LETTER T
T	172	U+0054	LATIN CAPITAL LETTER T
u	43157	U+0075	LATIN SMALL LETTER U
U	98	U+0055	LATIN CAPITAL LETTER U
v	69	U+0076	LATIN SMALL LETTER V
x	1358	U+0078	LATIN SMALL LETTER X
z	44746	U+007A	LATIN SMALL LETTER Z
Z	882	U+005A	LATIN CAPITAL LETTER Z
