Grapheme	Frequency	Codepoint	UnicodeName
 	201504	U+0020	SPACE
-	2	U+002D	HYPHEN-MINUS
–	15	U+2013	EN DASH
—	112	U+2014	EM DASH
,	12515	U+002C	COMMA
;	963	U+003B	SEMICOLON
:	2056	U+003A	COLON
!	279	U+0021	EXCLAMATION MARK
.	8648	U+002E	FULL STOP
·	1207	U+00B7	MIDDLE DOT
·	28	U+0387	GREEK ANO TELEIA
’	2582	U+2019	RIGHT SINGLE QUOTATION MARK
“	278	U+201C	LEFT DOUBLE QUOTATION MARK
”	279	U+201D	RIGHT DOUBLE QUOTATION MARK
«	1842	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	1962	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	1	U+0028	LEFT PARENTHESIS
)	1	U+0029	RIGHT PARENTHESIS
[	2	U+005B	LEFT SQUARE BRACKET
]	2	U+005D	RIGHT SQUARE BRACKET
α	83677	U+03B1	GREEK SMALL LETTER ALPHA
Α	2005	U+0391	GREEK CAPITAL LETTER ALPHA
ά	17940	U+03AC	GREEK SMALL LETTER ALPHA WITH TONOS
Ά	239	U+0386	GREEK CAPITAL LETTER ALPHA WITH TONOS
β	4508	U+03B2	GREEK SMALL LETTER BETA
Β	242	U+0392	GREEK CAPITAL LETTER BETA
γ	12945	U+03B3	GREEK SMALL LETTER GAMMA
Γ	905	U+0393	GREEK CAPITAL LETTER GAMMA
δ	11819	U+03B4	GREEK SMALL LETTER DELTA
Δ	499	U+0394	GREEK CAPITAL LETTER DELTA
ε	58173	U+03B5	GREEK SMALL LETTER EPSILON
Ε	1162	U+0395	GREEK CAPITAL LETTER EPSILON
έ	15828	U+03AD	GREEK SMALL LETTER EPSILON WITH TONOS
Έ	525	U+0388	GREEK CAPITAL LETTER EPSILON WITH TONOS
ζ	3017	U+03B6	GREEK SMALL LETTER ZETA
Ζ	54	U+0396	GREEK CAPITAL LETTER ZETA
η	20987	U+03B7	GREEK SMALL LETTER ETA
Η	323	U+0397	GREEK CAPITAL LETTER ETA
ή	8635	U+03AE	GREEK SMALL LETTER ETA WITH TONOS
Ή	119	U+0389	GREEK CAPITAL LETTER ETA WITH TONOS
θ	10393	U+03B8	GREEK SMALL LETTER THETA
Θ	2134	U+0398	GREEK CAPITAL LETTER THETA
ι	51084	U+03B9	GREEK SMALL LETTER IOTA
Ι	2306	U+0399	GREEK CAPITAL LETTER IOTA
ί	21443	U+03AF	GREEK SMALL LETTER IOTA WITH TONOS
Ί	8	U+038A	GREEK CAPITAL LETTER IOTA WITH TONOS
ϊ	103	U+03CA	GREEK SMALL LETTER IOTA WITH DIALYTIKA
ΐ	50	U+0390	GREEK SMALL LETTER IOTA WITH DIALYTIKA AND TONOS
κ	25903	U+03BA	GREEK SMALL LETTER KAPPA
Κ	1873	U+039A	GREEK CAPITAL LETTER KAPPA
λ	19504	U+03BB	GREEK SMALL LETTER LAMDA
Λ	131	U+039B	GREEK CAPITAL LETTER LAMDA
μ	24293	U+03BC	GREEK SMALL LETTER MU
Μ	963	U+039C	GREEK CAPITAL LETTER MU
ν	50298	U+03BD	GREEK SMALL LETTER NU
Ν	346	U+039D	GREEK CAPITAL LETTER NU
ξ	3023	U+03BE	GREEK SMALL LETTER XI
Ξ	80	U+039E	GREEK CAPITAL LETTER XI
ο	68682	U+03BF	GREEK SMALL LETTER OMICRON
Ο	1104	U+039F	GREEK CAPITAL LETTER OMICRON
ό	20255	U+03CC	GREEK SMALL LETTER OMICRON WITH TONOS
Ό	828	U+038C	GREEK CAPITAL LETTER OMICRON WITH TONOS
π	28632	U+03C0	GREEK SMALL LETTER PI
Π	1673	U+03A0	GREEK CAPITAL LETTER PI
ρ	28903	U+03C1	GREEK SMALL LETTER RHO
Ρ	68	U+03A1	GREEK CAPITAL LETTER RHO
σ	36055	U+03C3	GREEK SMALL LETTER SIGMA
Σ	925	U+03A3	GREEK CAPITAL LETTER SIGMA
ς	29353	U+03C2	GREEK SMALL LETTER FINAL SIGMA
τ	64339	U+03C4	GREEK SMALL LETTER TAU
Τ	1210	U+03A4	GREEK CAPITAL LETTER TAU
υ	30969	U+03C5	GREEK SMALL LETTER UPSILON
Υ	263	U+03A5	GREEK CAPITAL LETTER UPSILON
ύ	11660	U+03CD	GREEK SMALL LETTER UPSILON WITH TONOS
Ύ	107	U+038E	GREEK CAPITAL LETTER UPSILON WITH TONOS
ϋ	10	U+03CB	GREEK SMALL LETTER UPSILON WITH DIALYTIKA
φ	5824	U+03C6	GREEK SMALL LETTER PHI
Φ	267	U+03A6	GREEK CAPITAL LETTER PHI
χ	7371	U+03C7	GREEK SMALL LETTER CHI
Χ	647	U+03A7	GREEK CAPITAL LETTER CHI
ψ	1153	U+03C8	GREEK SMALL LETTER PSI
Ψ	7	U+03A8	GREEK CAPITAL LETTER PSI
ω	10466	U+03C9	GREEK SMALL LETTER OMEGA
Ω	31	U+03A9	GREEK CAPITAL LETTER OMEGA
ώ	5790	U+03CE	GREEK SMALL LETTER OMEGA WITH TONOS
Ώ	6	U+038F	GREEK CAPITAL LETTER OMEGA WITH TONOS
