Grapheme	Frequency	Codepoint	UnicodeName
 	244540	U+0020	SPACE
-	298	U+002D	HYPHEN-MINUS
,	8012	U+002C	COMMA
;	917	U+003B	SEMICOLON
:	114	U+003A	COLON
!	382	U+0021	EXCLAMATION MARK
?	977	U+003F	QUESTION MARK
.	11782	U+002E	FULL STOP
'	16	U+0027	APOSTROPHE
‘	251	U+2018	LEFT SINGLE QUOTATION MARK
’	251	U+2019	RIGHT SINGLE QUOTATION MARK
“	2087	U+201C	LEFT DOUBLE QUOTATION MARK
”	2022	U+201D	RIGHT DOUBLE QUOTATION MARK
(	103	U+0028	LEFT PARENTHESIS
)	103	U+0029	RIGHT PARENTHESIS
0	3	U+0030	DIGIT ZERO
1	1	U+0031	DIGIT ONE
2	1	U+0032	DIGIT TWO
4	2	U+0034	DIGIT FOUR
6	3	U+0036	DIGIT SIX
a	137042	U+0061	LATIN SMALL LETTER A
A	2258	U+0041	LATIN CAPITAL LETTER A
b	7099	U+0062	LATIN SMALL LETTER B
B	388	U+0042	LATIN CAPITAL LETTER B
c	15281	U+0063	LATIN SMALL LETTER C
C	370	U+0043	LATIN CAPITAL LETTER C
d	6123	U+0064	LATIN SMALL LETTER D
D	404	U+0044	LATIN CAPITAL LETTER D
e	42738	U+0065	LATIN SMALL LETTER E
E	161	U+0045	LATIN CAPITAL LETTER E
f	220	U+0066	LATIN SMALL LETTER F
F	200	U+0046	LATIN CAPITAL LETTER F
g	31244	U+0067	LATIN SMALL LETTER G
G	255	U+0047	LATIN CAPITAL LETTER G
h	104192	U+0068	LATIN SMALL LETTER H
H	1324	U+0048	LATIN CAPITAL LETTER H
i	106809	U+0069	LATIN SMALL LETTER I
I	1027	U+0049	LATIN CAPITAL LETTER I
j	38	U+006A	LATIN SMALL LETTER J
J	2835	U+004A	LATIN CAPITAL LETTER J
k	39057	U+006B	LATIN SMALL LETTER K
K	1926	U+004B	LATIN CAPITAL LETTER K
l	28980	U+006C	LATIN SMALL LETTER L
L	506	U+004C	LATIN CAPITAL LETTER L
m	37537	U+006D	LATIN SMALL LETTER M
M	4740	U+004D	LATIN CAPITAL LETTER M
n	97544	U+006E	LATIN SMALL LETTER N
N	1445	U+004E	LATIN CAPITAL LETTER N
o	12081	U+006F	LATIN SMALL LETTER O
O	67	U+004F	LATIN CAPITAL LETTER O
p	18403	U+0070	LATIN SMALL LETTER P
P	3535	U+0050	LATIN CAPITAL LETTER P
q	3	U+0071	LATIN SMALL LETTER Q
Q	1	U+0051	LATIN CAPITAL LETTER Q
r	2488	U+0072	LATIN SMALL LETTER R
R	100	U+0052	LATIN CAPITAL LETTER R
s	14695	U+0073	LATIN SMALL LETTER S
S	812	U+0053	LATIN CAPITAL LETTER S
t	58129	U+0074	LATIN SMALL LETTER T
T	2191	U+0054	LATIN CAPITAL LETTER T
u	61334	U+0075	LATIN SMALL LETTER U
U	265	U+0055	LATIN CAPITAL LETTER U
v	4317	U+0076	LATIN SMALL LETTER V
V	218	U+0056	LATIN CAPITAL LETTER V
w	18110	U+0077	LATIN SMALL LETTER W
x	21	U+0078	LATIN SMALL LETTER X
y	173	U+0079	LATIN SMALL LETTER Y
z	5531	U+007A	LATIN SMALL LETTER Z
Z	171	U+005A	LATIN CAPITAL LETTER Z
